%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,-103.3021,-345.5589,591588,-448.8609
DATA,-111.2664,-401.5890,591769,-512.8553
DATA,-152.3479,-215.3629,591951,-367.7108
DATA,-23.7820,25.8708,592132,2.0888
DATA,11.7902,58.1291,592314,69.9193
DATA,3.1624,58.8898,592495,62.0522
DATA,10.5367,-17.9736,592767,-7.4368
DATA,-27.2189,-203.3286,592948,-230.5475
DATA,-174.9321,-193.1421,593130,-368.0742
DATA,-205.7003,-53.1253,593311,-258.8256
DATA,-161.9663,-219.1040,593492,-381.0703
DATA,-221.0132,-48.4416,593674,-269.4548
DATA,-47.7152,5.6711,593855,-42.0441
DATA,0.1307,-0.5609,594036,-0.4301
DATA,0.5894,0.0414,594218,0.6308
DATA,0.1612,-0.9529,594399,-0.7917
DATA,-0.5090,-1.1757,594671,-1.6847
DATA,-0.0943,-0.6745,594852,-0.7689
DATA,0.1794,-0.0944,595034,0.0850
DATA,0.4455,-0.2863,595215,0.1592
DATA,0.4186,0.0160,595396,0.4347
DATA,0.6411,-0.2022,595578,0.4389
DATA,0.1171,-0.4852,595759,-0.3681
DATA,0.3143,-0.4179,595940,-0.1036
DATA,0.2904,-0.4605,596122,-0.1701
DATA,0.2846,-0.4484,596394,-0.1638
DATA,0.2989,-0.4418,596575,-0.1428
DATA,0.3007,-0.4090,596756,-0.1084
DATA,0.3097,-0.4327,596938,-0.1230
