%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,-2.6976,0.0920,141643,-2.6056
DATA,-2.7179,-0.5000,141668,-3.2179
DATA,-2.7288,0.4552,141705,-2.2736
DATA,-2.6903,0.0505,141729,-2.6397
DATA,-2.8206,0.1384,141754,-2.6822
DATA,-2.7751,0.0905,141778,-2.6846
DATA,-2.7527,0.0662,141803,-2.6865
DATA,-2.6420,-0.0957,141827,-2.7377
DATA,-2.8046,0.1556,141852,-2.6490
DATA,-2.7845,0.1232,141876,-2.6613
DATA,-2.7852,0.0131,141901,-2.7721
DATA,-2.6868,0.1061,141925,-2.5807
DATA,-5.8827,-0.0425,141950,-5.9251
DATA,-9.0895,0.0581,141975,-9.0314
DATA,-7.9351,0.1071,141999,-7.8281
DATA,-4.2833,0.1945,142024,-4.0889
DATA,-2.8295,-0.0702,142060,-2.8996
DATA,-2.8008,0.1374,142085,-2.6634
DATA,-2.8856,0.0522,142110,-2.8334
DATA,-3.2857,0.0446,142134,-3.2412
DATA,-9.4327,0.0161,142159,-9.4166
DATA,-11.9350,0.0175,142183,-11.9174
DATA,-14.9819,0.0551,142208,-14.9268
DATA,-17.2545,0.2177,142232,-17.0368
DATA,-19.4588,-0.0133,142257,-19.4721
DATA,-21.3753,0.0448,142281,-21.3305
DATA,-22.7831,0.0450,142306,-22.7381
DATA,-23.2276,0.1237,142330,-23.1039
DATA,-20.8570,0.0730,142355,-20.7840
DATA,-16.2556,0.0446,142392,-16.2110
DATA,-9.6580,0.0855,142416,-9.5725
DATA,-5.7249,0.0218,142441,-5.7031
DATA,-3.1861,0.1848,142465,-3.0013
DATA,-3.0095,0.0190,142490,-2.9905
DATA,-3.0735,0.1699,142515,-2.9035
DATA,-3.0440,0.0093,142539,-3.0347
DATA,-2.9560,0.0865,142564,-2.8695
DATA,-3.0691,0.0821,142588,-2.9870
DATA,-3.0139,0.0792,142613,-2.9347
DATA,-2.8993,0.1260,142637,-2.7733
DATA,-2.9449,-0.0468,142662,-2.9917
DATA,-2.9116,0.0626,142686,-2.8490
DATA,-2.8614,0.2502,142711,-2.6112
DATA,-2.8729,0.1032,142748,-2.7697
DATA,-2.9289,0.1057,142772,-2.8232
DATA,-2.9122,-0.0522,142797,-2.9644
DATA,-2.8897,0.1460,142821,-2.7437
DATA,-2.8633,0.0661,142846,-2.7972
DATA,-2.9258,0.0944,142870,-2.8314
DATA,-2.8926,0.0468,142895,-2.8458
DATA,-2.9473,0.0775,142920,-2.8697
DATA,-2.9078,0.0523,142944,-2.8555
DATA,-2.9338,0.0869,142969,-2.8469
DATA,-2.8205,0.1145,142993,-2.7060
DATA,-2.8143,0.0114,143018,-2.8029
DATA,-2.9993,0.2015,143042,-2.7978
DATA,-2.8371,0.1352,143079,-2.7019
DATA,-2.9660,0.0744,143104,-2.8917
DATA,-2.9883,0.0662,143128,-2.9220
DATA,-2.8553,0.1221,143153,-2.7332
DATA,-2.8698,-0.0103,143177,-2.8800
DATA,-2.9084,0.1806,143202,-2.7278
DATA,-2.8767,0.0605,143226,-2.8163
DATA,-2.8996,0.0987,143251,-2.8009
DATA,-3.8321,0.1459,143275,-3.6862
DATA,-4.6368,0.0894,143300,-4.5474
DATA,-6.6105,-0.0036,143325,-6.6142
DATA,-10.4078,0.1602,143349,-10.2477
DATA,-13.6365,0.0383,143374,-13.5983
DATA,-14.2885,0.0867,143398,-14.2018
DATA,-14.3759,-0.0315,143435,-14.4074
DATA,-14.1925,0.1366,143460,-14.0559
DATA,-13.0687,0.1397,143484,-12.9289
DATA,-12.4836,0.0712,143509,-12.4124
DATA,-11.5507,0.0897,143533,-11.4610
DATA,-9.8540,0.0140,143558,-9.8400
DATA,-7.9329,0.0738,143582,-7.8591
DATA,-6.6394,-0.0626,143607,-6.7019
DATA,-5.4204,0.0861,143631,-5.3344
DATA,-3.5094,0.1327,143656,-3.3767
DATA,-2.9179,0.0577,143680,-2.8602
DATA,-3.0442,0.0687,143705,-2.9756
DATA,-2.9966,0.0488,143730,-2.9478
DATA,-2.9664,0.0276,143766,-2.9388
DATA,-2.8257,0.1728,143791,-2.6528
DATA,-2.8961,-0.0019,143815,-2.8980
DATA,-2.9014,0.0341,143840,-2.8674
DATA,-2.9107,0.0835,143865,-2.8272
DATA,-2.9206,0.0514,143889,-2.8692
DATA,-2.9698,0.0585,143914,-2.9113
DATA,-2.8279,0.0779,143938,-2.7500
DATA,-2.8791,0.0678,143963,-2.8112
DATA,-2.7841,0.1596,143987,-2.6245
DATA,-2.9836,0.0095,144012,-2.9741
DATA,-2.8002,-0.0215,144036,-2.8217
DATA,-2.9245,0.0725,144061,-2.8520
DATA,-2.8156,0.1206,144085,-2.6950
DATA,-2.8706,0.0367,144122,-2.8340
DATA,-2.8710,0.0402,144147,-2.8308
DATA,-2.8592,-0.0024,144171,-2.8616
DATA,-3.6170,0.0523,144196,-3.5648
DATA,-7.7930,0.0053,144220,-7.7877
DATA,-9.6206,0.1726,144245,-9.4480
DATA,-10.5021,0.0556,144270,-10.4466
DATA,-11.6479,0.0548,144294,-11.5931
DATA,-12.5058,0.0534,144319,-12.4524
DATA,-13.1372,0.0541,144343,-13.0831
DATA,-12.4916,0.0932,144368,-12.3984
DATA,-12.3070,0.1130,144392,-12.1940
DATA,-12.3541,0.1588,144417,-12.1954
DATA,-12.4519,0.1055,144454,-12.3465
DATA,-11.8057,0.0436,144478,-11.7621
DATA,-11.3387,-0.0283,144503,-11.3670
DATA,-11.7220,0.0244,144527,-11.6975
DATA,-12.7375,0.1796,144552,-12.5578
DATA,-12.5090,0.0382,144576,-12.4708
DATA,-10.8563,0.0097,144601,-10.8467
DATA,-10.6395,0.0251,144625,-10.6145
DATA,-10.9404,0.1661,144650,-10.7743
DATA,-10.5888,0.0716,144674,-10.5172
DATA,-11.0895,0.0854,144699,-11.0040
DATA,-12.1488,0.1117,144724,-12.0372
DATA,-11.4754,0.0778,144748,-11.3976
DATA,-11.7403,0.1022,144785,-11.6381
DATA,-12.9369,0.0725,144809,-12.8644
DATA,-12.2156,0.0233,144834,-12.1924
DATA,-11.1397,-0.0155,144859,-11.1552
DATA,-10.9294,0.1714,144883,-10.7580
DATA,-11.0372,0.0712,144908,-10.9660
DATA,-10.4644,0.1543,144932,-10.3101
DATA,-10.1619,0.1634,144957,-9.9985
DATA,-10.1850,0.0963,144981,-10.0887
DATA,-10.3508,0.1085,145006,-10.2423
DATA,-10.7697,0.1422,145030,-10.6275
DATA,-10.3396,0.1612,145055,-10.1784
DATA,-10.2846,0.0342,145079,-10.2504
DATA,-10.4432,0.1584,145104,-10.2848
DATA,-9.9362,0.1471,145141,-9.7891
DATA,-10.1756,0.1130,145165,-10.0626
DATA,-10.5007,0.1937,145190,-10.3070
DATA,-9.5182,0.1166,145214,-9.4016
DATA,-8.7757,0.1177,145239,-8.6581
DATA,-8.5760,0.0947,145264,-8.4813
DATA,-8.4537,0.1018,145288,-8.3519
DATA,-8.8233,0.1894,145313,-8.6339
DATA,-8.6985,0.0647,145337,-8.6338
DATA,-8.2179,0.0766,145362,-8.1412
DATA,-8.1870,0.0091,145386,-8.1779
DATA,-8.3906,0.0292,145411,-8.3615
DATA,-9.3291,0.0406,145435,-9.2886
DATA,-9.9449,0.0935,145472,-9.8514
DATA,-9.9715,0.0187,145497,-9.9529
DATA,-9.6209,0.1397,145521,-9.4812
DATA,-9.2289,0.1136,145546,-9.1153
DATA,-9.4406,0.0813,145570,-9.3593
DATA,-10.0196,0.0513,145595,-9.9683
DATA,-10.1627,0.1007,145619,-10.0621
DATA,-9.5787,0.1115,145644,-9.4672
DATA,-9.9836,0.0351,145669,-9.9486
DATA,-9.6299,0.1030,145693,-9.5269
DATA,-8.6300,0.0622,145718,-8.5679
DATA,-8.4963,0.1060,145742,-8.3903
DATA,-8.9290,0.0626,145767,-8.8664
DATA,-8.9277,-0.0564,145791,-8.9841
DATA,-9.3088,0.1438,145828,-9.1650
DATA,-9.9925,0.0659,145853,-9.9266
DATA,-10.2260,0.0406,145877,-10.1854
DATA,-10.2561,0.1243,145902,-10.1318
DATA,-10.2900,0.0771,145926,-10.2129
DATA,-10.4295,0.0951,145951,-10.3344
DATA,-10.0457,0.1398,145975,-9.9059
DATA,-10.0265,0.0996,146000,-9.9268
DATA,-9.9509,0.0352,146024,-9.9157
DATA,-10.0745,0.0164,146049,-10.0582
DATA,-10.7873,0.0655,146074,-10.7218
DATA,-11.1877,0.1795,146098,-11.0082
DATA,-10.6970,0.0254,146123,-10.6716
DATA,-10.8535,0.0441,146159,-10.8094
DATA,-12.3191,0.1230,146184,-12.1961
DATA,-12.3036,0.0050,146209,-12.2986
DATA,-11.2731,0.0944,146233,-11.1787
DATA,-11.0008,-0.0155,146258,-11.0163
DATA,-11.9621,0.0235,146282,-11.9386
DATA,-11.9963,0.1352,146307,-11.8611
DATA,-11.7078,0.0801,146331,-11.6277
DATA,-11.0866,0.0051,146356,-11.0816
DATA,-10.9962,0.1356,146380,-10.8606
DATA,-11.6362,0.0648,146405,-11.5713
DATA,-11.3117,0.1457,146429,-11.1661
DATA,-10.4038,0.1414,146454,-10.2624
DATA,-10.2911,0.1508,146479,-10.1403
DATA,-10.1585,0.1411,146515,-10.0174
DATA,-9.6803,0.0603,146540,-9.6200
DATA,-10.8080,0.0344,146564,-10.7737
DATA,-12.5929,0.0821,146589,-12.5108
DATA,-13.3003,0.1816,146614,-13.1187
DATA,-13.4734,0.1492,146638,-13.3242
DATA,-13.5117,0.2168,146663,-13.2948
DATA,-14.2230,0.0677,146687,-14.1553
DATA,-15.5215,0.0677,146712,-15.4538
DATA,-16.9650,0.1466,146736,-16.8184
DATA,-17.1024,0.0639,146761,-17.0385
DATA,-16.7205,0.0782,146785,-16.6423
DATA,-18.4390,0.1398,146810,-18.2992
DATA,-19.9362,0.1169,146847,-19.8193
DATA,-20.2332,0.0177,146871,-20.2155
DATA,-19.1190,0.1455,146896,-18.9735
DATA,-18.4629,0.0387,146920,-18.4243
DATA,-18.4032,0.1502,146945,-18.2530
DATA,-18.3033,0.0535,146969,-18.2498
DATA,-17.6320,0.1985,146994,-17.4335
DATA,-17.6719,0.0911,147019,-17.5808
DATA,-17.0087,0.0755,147043,-16.9332
DATA,-15.7073,0.0861,147068,-15.6212
DATA,-16.2481,-0.0166,147092,-16.2647
DATA,-17.2350,0.1154,147117,-17.1196
DATA,-16.8231,0.1451,147141,-16.6780
DATA,-13.1164,0.1255,147166,-12.9909
DATA,-7.0788,-0.0501,147203,-7.1289
DATA,-3.3536,-0.0373,147227,-3.3908
DATA,-3.2577,0.1518,147252,-3.1059
DATA,-3.1580,0.0732,147276,-3.0848
DATA,-3.1655,0.1308,147301,-3.0347
DATA,-3.1529,-0.0075,147325,-3.1604
DATA,-3.1839,0.1887,147350,-2.9951
DATA,-3.1492,0.1816,147374,-2.9676
DATA,-3.2888,0.0770,147399,-3.2118
DATA,-3.1752,0.0689,147424,-3.1063
DATA,-2.9984,-0.0386,147448,-3.0370
DATA,-3.0911,0.1491,147473,-2.9421
DATA,-3.1778,0.1014,147497,-3.0764
DATA,-3.1100,0.2183,147534,-2.8917
DATA,-3.0936,0.0981,147559,-2.9955
DATA,-3.0846,0.0870,147583,-2.9976
DATA,-3.1760,0.0212,147608,-3.1548
DATA,-3.0644,0.1879,147632,-2.8764
DATA,-3.1785,0.1077,147657,-3.0708
DATA,-3.1829,0.1018,147681,-3.0811
DATA,-3.1460,0.1379,147706,-3.0080
DATA,-3.1649,0.1072,147730,-3.0577
DATA,-3.0524,0.1221,147755,-2.9303
DATA,-3.0899,0.0058,147779,-3.0840
DATA,-3.1223,-0.0032,147804,-3.1255
DATA,-3.0472,0.1696,147829,-2.8775
DATA,-3.1216,0.1437,147853,-2.9779
DATA,-3.1822,0.0391,147890,-3.1431
DATA,-3.1712,0.1215,147914,-3.0496
DATA,-4.2605,0.1876,147939,-4.0729
DATA,-8.0333,0.0930,147964,-7.9403
DATA,-8.6332,0.1223,147988,-8.5109
DATA,-10.7215,0.0870,148013,-10.6345
DATA,-13.6980,0.0181,148037,-13.6800
DATA,-15.3019,0.1539,148062,-15.1480
DATA,-15.2876,0.1759,148086,-15.1117
DATA,-14.9323,0.0761,148111,-14.8563
DATA,-14.1766,0.1398,148135,-14.0368
DATA,-12.9301,0.0961,148160,-12.8340
DATA,-12.5818,0.1915,148184,-12.3902
DATA,-13.0041,0.0435,148221,-12.9606
DATA,-12.8217,0.1649,148246,-12.6568
DATA,-11.9339,0.0625,148270,-11.8714
DATA,-10.5465,0.0668,148295,-10.4798
DATA,-7.6330,0.1165,148319,-7.5165
DATA,-5.0037,0.0101,148344,-4.9937
DATA,-3.1781,0.0959,148368,-3.0821
DATA,-3.2628,0.1273,148393,-3.1355
DATA,-3.1039,0.1529,148418,-2.9510
DATA,-3.2006,0.0797,148442,-3.1209
DATA,-3.1540,0.1738,148467,-2.9802
DATA,-3.1244,-0.0108,148491,-3.1352
DATA,-3.2102,0.1038,148516,-3.1064
DATA,-3.1779,0.0274,148553,-3.1505
DATA,-3.1272,0.0692,148577,-3.0580
DATA,-3.1156,-0.0217,148602,-3.1374
DATA,-3.0993,0.1035,148626,-2.9957
DATA,-3.0734,0.0070,148651,-3.0664
DATA,-3.0406,0.0036,148675,-3.0370
DATA,-3.1247,0.0724,148700,-3.0523
DATA,-3.1051,0.0928,148724,-3.0123
DATA,-3.0486,0.1398,148749,-2.9088
DATA,-3.0829,0.0569,148773,-3.0260
DATA,-5.3182,0.1138,148798,-5.2044
DATA,-6.5961,0.1482,148823,-6.4479
DATA,-7.8852,0.1296,148847,-7.7556
DATA,-8.7603,0.0025,148872,-8.7577
DATA,-11.5905,0.0324,148908,-11.5581
DATA,-13.1357,0.0226,148933,-13.1131
DATA,-13.8312,0.1045,148958,-13.7267
DATA,-14.7853,0.1151,148982,-14.6702
DATA,-16.0385,0.0976,149007,-15.9409
DATA,-17.0623,0.0160,149031,-17.0463
DATA,-17.7990,0.0860,149056,-17.7130
DATA,-19.4565,0.0778,149080,-19.3787
DATA,-20.4405,0.0672,149105,-20.3734
DATA,-20.6874,0.1467,149129,-20.5407
DATA,-19.1667,0.0938,149154,-19.0729
DATA,-19.1330,0.1238,149178,-19.0092
DATA,-20.6516,0.0682,149203,-20.5835
DATA,-19.6267,0.0214,149240,-19.6054
DATA,-15.1612,0.0896,149264,-15.0716
DATA,-10.6155,-0.0437,149289,-10.6591
DATA,-8.6945,0.0433,149313,-8.6513
DATA,-6.0162,0.1468,149338,-5.8694
DATA,-3.6868,0.1146,149362,-3.5722
DATA,-3.3171,0.0939,149387,-3.2231
DATA,-3.3288,0.0775,149412,-3.2513
DATA,-3.2543,0.0392,149436,-3.2151
DATA,-3.2516,0.1533,149461,-3.0984
DATA,-3.2208,0.0658,149485,-3.1550
DATA,-3.2198,0.1187,149510,-3.1011
DATA,-3.2271,0.1577,149534,-3.0694
DATA,-3.1943,0.0360,149559,-3.1583
DATA,-3.1037,0.1064,149596,-2.9972
DATA,-3.0751,0.0526,149620,-3.0224
DATA,-3.2306,0.0185,149645,-3.2121
DATA,-3.2287,0.1064,149669,-3.1223
DATA,-3.1714,0.0999,149694,-3.0715
DATA,-3.6333,0.2214,149718,-3.4119
DATA,-8.5078,0.1153,149743,-8.3925
DATA,-11.3103,0.0357,149767,-11.2746
DATA,-14.0178,0.1332,149792,-13.8846
DATA,-14.5154,0.0959,149817,-14.4194
DATA,-14.6622,0.0300,149841,-14.6322
DATA,-15.3094,0.0331,149866,-15.2764
DATA,-14.4832,0.0352,149890,-14.4480
DATA,-13.3929,0.0579,149927,-13.3349
DATA,-12.6028,0.0265,149952,-12.5763
DATA,-12.6545,-0.0338,149976,-12.6882
DATA,-13.5027,0.1271,150001,-13.3756
DATA,-12.2099,0.1553,150025,-12.0546
DATA,-11.2682,0.0789,150050,-11.1893
DATA,-12.5014,0.1851,150074,-12.3164
DATA,-14.0360,0.1922,150099,-13.8438
DATA,-14.1463,0.1028,150123,-14.0434
DATA,-13.9901,0.0059,150148,-13.9842
DATA,-14.1088,0.0330,150172,-14.0758
DATA,-13.6657,0.2341,150197,-13.4317
DATA,-12.9464,0.0409,150222,-12.9055
DATA,-11.6420,-0.0297,150258,-11.6717
DATA,-12.2893,0.1463,150283,-12.1430
DATA,-13.8114,0.0946,150307,-13.7168
DATA,-14.6471,0.0432,150332,-14.6039
DATA,-14.6920,0.1338,150357,-14.5581
DATA,-14.8677,0.1080,150381,-14.7597
DATA,-15.4062,0.1587,150406,-15.2474
DATA,-15.9779,0.3315,150430,-15.6464
DATA,-15.5408,0.0229,150455,-15.5178
DATA,-13.5050,0.1488,150479,-13.3562
DATA,-12.4565,0.0493,150504,-12.4072
DATA,-11.9266,0.0595,150528,-11.8672
DATA,-10.8047,0.1654,150553,-10.6393
DATA,-9.2538,-0.0348,150577,-9.2886
DATA,-6.8751,0.0678,150614,-6.8073
DATA,-4.8038,0.1005,150639,-4.7034
DATA,-3.8380,0.0452,150663,-3.7928
DATA,-3.0134,0.1551,150688,-2.8583
DATA,-3.3936,0.1085,150712,-3.2851
DATA,-3.2663,0.0878,150737,-3.1785
DATA,-3.2566,0.0895,150762,-3.1670
DATA,-3.2515,0.0828,150786,-3.1687
DATA,-3.2449,0.0401,150811,-3.2048
DATA,-3.1824,-0.0007,150835,-3.1832
DATA,-3.2420,0.0106,150860,-3.2314
DATA,-3.1125,0.0178,150884,-3.0947
DATA,-3.2781,0.0470,150909,-3.2311
DATA,-3.1922,0.1982,150946,-2.9941
DATA,-3.2436,0.1789,150970,-3.0647
DATA,-3.2710,0.0983,150995,-3.1726
DATA,-3.2228,0.0028,151019,-3.2200
DATA,-3.2232,0.1152,151044,-3.1080
DATA,-4.4050,0.1449,151068,-4.2601
DATA,-12.5406,0.0657,151093,-12.4749
DATA,-15.1113,0.1353,151117,-14.9760
DATA,-17.9195,0.0133,151142,-17.9062
DATA,-20.8524,0.2464,151167,-20.6059
DATA,-21.9393,-0.0840,151191,-22.0233
DATA,-19.5738,-0.0199,151216,-19.5937
DATA,-16.9148,0.1226,151240,-16.7922
DATA,-15.5445,0.0708,151265,-15.4737
DATA,-14.2324,0.1494,151302,-14.0830
DATA,-14.2986,0.0901,151326,-14.2085
DATA,-16.2317,0.1417,151351,-16.0900
DATA,-16.5041,0.1554,151375,-16.3487
DATA,-16.4461,0.0338,151400,-16.4123
DATA,-17.1195,0.0088,151424,-17.1108
DATA,-17.4103,0.0373,151449,-17.3731
DATA,-15.3053,0.1283,151473,-15.1771
DATA,-11.6244,-0.0209,151498,-11.6453
DATA,-7.8272,0.0541,151522,-7.7731
DATA,-4.2805,0.1446,151547,-4.1359
DATA,-3.3664,0.1069,151571,-3.2595
DATA,-3.3236,0.2110,151596,-3.1126
DATA,-3.3349,0.1610,151633,-3.1739
DATA,-3.2274,0.1238,151657,-3.1035
DATA,-3.3047,0.0835,151682,-3.2212
DATA,-3.2977,0.0482,151706,-3.2495
DATA,-3.3037,0.1494,151731,-3.1543
DATA,-3.1998,-0.1351,151756,-3.3348
DATA,-3.3917,0.0242,151780,-3.3675
DATA,-3.0408,0.1785,151805,-2.8623
DATA,-3.0814,0.0583,151829,-3.0231
DATA,-3.0647,0.1420,151854,-2.9227
DATA,-3.0321,0.2352,151878,-2.7969
DATA,-3.0966,-0.0163,151903,-3.1130
DATA,-3.0468,0.1584,151927,-2.8883
DATA,-3.0834,0.1498,151964,-2.9335
DATA,-2.9751,0.1303,151989,-2.8448
DATA,-3.0333,0.0683,152013,-2.9651
DATA,-3.0452,-0.0501,152038,-3.0953
DATA,-3.0431,0.1585,152062,-2.8847
DATA,-3.0756,0.0743,152087,-3.0013
DATA,-3.1340,0.0976,152111,-3.0363
DATA,-3.0867,0.1575,152136,-2.9292
DATA,-3.1030,0.1798,152161,-2.9232
DATA,-3.1019,0.0317,152185,-3.0702
DATA,-3.1135,-0.0280,152210,-3.1415
DATA,-3.1304,0.0433,152234,-3.0871
DATA,-3.0688,0.1922,152259,-2.8766
DATA,-3.1405,0.0327,152283,-3.1078
DATA,-3.1447,0.0994,152320,-3.0453
DATA,-3.1093,0.0146,152345,-3.0947
DATA,-2.9747,0.0512,152369,-2.9236
DATA,-3.1356,0.2854,152394,-2.8503
DATA,-3.0993,0.1581,152418,-2.9412
DATA,-3.1277,-0.0346,152443,-3.1623
DATA,-3.1170,-0.0082,152467,-3.1252
DATA,-3.1067,0.1326,152492,-2.9741
DATA,-3.1259,-0.0232,152516,-3.1490
DATA,-3.0469,0.1099,152541,-2.9370
DATA,-3.0836,0.0496,152566,-3.0340
DATA,-3.1083,0.1943,152590,-2.9140
DATA,-3.0448,0.0391,152615,-3.0057
DATA,-3.0311,0.1331,152652,-2.8981
DATA,-3.1339,0.1971,152676,-2.9368
DATA,-3.0512,0.1356,152701,-2.9156
DATA,-3.1000,0.1084,152725,-2.9916
DATA,-3.1032,0.0395,152750,-3.0638
DATA,-3.0894,0.0273,152774,-3.0621
DATA,-3.0908,0.0767,152799,-3.0141
DATA,-3.1737,0.0865,152823,-3.0872
DATA,-3.1293,0.1683,152848,-2.9610
DATA,-3.1070,0.0596,152872,-3.0474
DATA,-3.1439,0.0723,152897,-3.0716
DATA,-3.0350,0.2218,152922,-2.8132
DATA,-2.9716,0.0591,152946,-2.9125
DATA,-3.0316,0.1560,152971,-2.8756
DATA,-2.9863,0.0658,153007,-2.9205
DATA,-3.1043,0.1295,153032,-2.9748
DATA,-3.1118,0.1364,153057,-2.9754
DATA,-3.2469,-0.0230,153081,-3.2699
DATA,-3.0850,0.0152,153106,-3.0699
DATA,-3.0587,-0.0039,153130,-3.0626
DATA,-3.2453,-0.0258,153155,-3.2711
DATA,-3.1931,0.0273,153179,-3.1659
DATA,-3.0415,0.1262,153204,-2.9152
DATA,-3.0542,0.1458,153228,-2.9085
DATA,-3.0305,0.2095,153253,-2.8210
DATA,-3.0945,0.0591,153277,-3.0355
DATA,-3.0498,0.0081,153302,-3.0417
DATA,-3.0732,0.0463,153339,-3.0268
DATA,-3.0531,0.0740,153363,-2.9791
DATA,-3.1919,0.1033,153388,-3.0887
DATA,-3.1363,0.1605,153412,-2.9758
DATA,-2.9861,0.1204,153437,-2.8657
DATA,-3.0555,0.1985,153461,-2.8570
DATA,-3.2143,0.1483,153486,-3.0660
DATA,-3.0499,0.0447,153511,-3.0053
DATA,-3.0501,0.0335,153535,-3.0166
DATA,-3.0493,0.0780,153560,-2.9713
DATA,-3.1244,-0.0201,153584,-3.1445
DATA,-3.0918,0.2055,153609,-2.8863
DATA,-3.1994,0.0975,153633,-3.1018
DATA,-3.0905,0.0695,153658,-3.0210
DATA,-3.0539,0.0038,153695,-3.0501
DATA,-3.0776,0.2116,153719,-2.8659
DATA,-3.0793,0.1191,153744,-2.9602
DATA,-3.1403,0.1349,153768,-3.0054
DATA,-3.1571,0.0847,153793,-3.0724
DATA,-3.1818,0.0685,153817,-3.1133
DATA,-3.0665,0.1362,153842,-2.9304
DATA,-3.1145,0.0532,153866,-3.0614
DATA,-3.0029,0.1431,153891,-2.8598
DATA,-3.0114,0.1189,153916,-2.8924
DATA,-3.0053,0.0899,153940,-2.9154
DATA,-3.1208,0.1642,153965,-2.9566
DATA,-2.9898,0.1251,153989,-2.8647
DATA,-3.1023,0.0349,154026,-3.0673
DATA,-3.1506,0.1650,154051,-2.9856
DATA,-3.2094,0.0150,154075,-3.1944
DATA,-3.0855,0.0485,154100,-3.0370
DATA,-3.2135,0.0916,154124,-3.1219
DATA,-3.2278,0.0792,154149,-3.1486
DATA,-3.1514,0.1279,154173,-3.0234
DATA,-3.0867,0.0329,154198,-3.0538
DATA,-3.0861,-0.0081,154222,-3.0942
DATA,-3.0622,0.1504,154247,-2.9118
DATA,-2.9965,0.0803,154271,-2.9163
DATA,-3.1009,0.0148,154296,-3.0861
DATA,-3.1862,0.0747,154321,-3.1114
DATA,-3.1559,0.0970,154345,-3.0589
DATA,-3.0351,0.0121,154382,-3.0230
DATA,-3.1390,0.1861,154406,-2.9529
DATA,-3.1112,0.0964,154431,-3.0148
DATA,-3.2051,0.1501,154456,-3.0550
DATA,-3.2180,-0.0549,154480,-3.2729
DATA,-3.1590,0.0392,154505,-3.1199
DATA,-3.1914,-0.0103,154529,-3.2017
DATA,-3.0872,0.0343,154554,-3.0529
DATA,-3.2072,0.0104,154578,-3.1968
DATA,-3.1441,0.1324,154603,-3.0117
DATA,-3.2123,0.1131,154627,-3.0993
DATA,-3.2681,0.0446,154652,-3.2235
DATA,-3.0742,0.1914,154676,-2.8828
DATA,-3.1436,0.0506,154713,-3.0930
DATA,-3.1342,0.0610,154738,-3.0732
DATA,-3.1708,0.1327,154762,-3.0381
DATA,-3.1137,0.0188,154787,-3.0949
DATA,-3.1201,0.0424,154811,-3.0777
DATA,-3.2498,-0.0474,154836,-3.2972
DATA,-3.0764,0.1904,154861,-2.8860
DATA,-3.2638,0.1205,154885,-3.1433
DATA,-3.1310,0.0961,154910,-3.0350
DATA,-3.2277,0.1845,154934,-3.0433
DATA,-3.1282,0.0814,154959,-3.0468
DATA,-3.1704,0.1060,154983,-3.0644
DATA,-3.1798,0.0305,155008,-3.1493
DATA,-3.1736,0.0805,155045,-3.0931
DATA,-3.1313,0.0762,155069,-3.0551
DATA,-3.2267,-0.0676,155094,-3.2943
