%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,-0.6836,-0.0749,62510,-0.7585
DATA,-0.7005,-0.0779,62535,-0.7784
DATA,-0.6208,0.0753,62559,-0.5455
DATA,-0.6171,-0.0794,62584,-0.6966
DATA,-0.5638,0.0683,62609,-0.4955
DATA,-0.6207,-0.0709,62633,-0.6916
DATA,-0.5828,-0.0729,62658,-0.6557
DATA,-0.6704,-0.0438,62682,-0.7143
DATA,-0.6731,0.0003,62719,-0.6729
DATA,-0.4684,-0.0723,62744,-0.5407
DATA,-0.6086,-0.0099,62768,-0.6186
DATA,-0.5392,-0.0660,62793,-0.6052
DATA,-0.7416,0.0288,62817,-0.7128
DATA,-0.6121,0.0023,62842,-0.6098
DATA,-0.7615,0.0778,62867,-0.6837
DATA,-0.6662,0.0441,62891,-0.6221
DATA,-0.5473,-0.0305,62916,-0.5778
DATA,-0.5793,-0.0648,62940,-0.6441
DATA,-0.6013,-0.0372,62965,-0.6384
DATA,-0.5617,-0.0147,62989,-0.5764
DATA,-0.5712,0.0325,63014,-0.5388
DATA,-0.6626,-0.1833,63039,-0.8458
DATA,-0.6436,-0.0398,63075,-0.6834
DATA,-0.6220,-0.0154,63100,-0.6374
DATA,-0.5602,-0.0615,63125,-0.6217
DATA,-0.6747,0.0204,63149,-0.6543
DATA,-0.5841,-0.0017,63174,-0.5858
DATA,-0.6205,0.0349,63198,-0.5856
DATA,-0.5554,0.0847,63223,-0.4707
DATA,-0.5955,-0.0087,63247,-0.6042
DATA,-0.5997,0.0367,63272,-0.5630
DATA,-0.6047,-0.0155,63296,-0.6201
DATA,-0.4731,-0.0825,63321,-0.5556
DATA,-0.6105,-0.0803,63346,-0.6907
DATA,-0.4879,0.0009,63370,-0.4870
DATA,-0.5988,0.0986,63407,-0.5002
DATA,-0.6474,-0.0822,63432,-0.7296
DATA,-0.5831,-0.0127,63456,-0.5958
DATA,-0.6628,0.0329,63481,-0.6299
DATA,-0.5766,-0.0402,63505,-0.6167
DATA,-0.5270,0.0939,63530,-0.4331
DATA,-0.5067,-0.2028,63554,-0.7094
DATA,-0.5490,-0.0390,63579,-0.5880
DATA,-0.6011,-0.0189,63604,-0.6200
DATA,-0.5871,-0.0548,63628,-0.6418
DATA,-0.5441,-0.0612,63653,-0.6053
DATA,-0.5885,-0.0092,63677,-0.5977
DATA,-0.6301,-0.0599,63702,-0.6900
DATA,-0.5129,-0.0449,63739,-0.5579
DATA,-0.5658,0.0245,63763,-0.5412
DATA,-0.5073,0.0258,63788,-0.4815
DATA,-0.6182,-0.0249,63812,-0.6431
DATA,-0.5716,-0.0670,63837,-0.6386
DATA,-0.5396,0.0378,63862,-0.5018
DATA,-0.6150,0.0342,63886,-0.5808
DATA,-0.5811,0.0308,63911,-0.5503
DATA,-0.5567,-0.0920,63935,-0.6487
DATA,-0.5748,-0.0684,63960,-0.6432
DATA,-0.5514,0.1305,63984,-0.4209
DATA,-0.6617,0.0197,64009,-0.6421
DATA,-0.6288,-0.0704,64033,-0.6992
DATA,-0.6744,0.0438,64058,-0.6306
DATA,-0.6008,-0.0591,64095,-0.6599
DATA,-0.7199,0.1071,64119,-0.6128
DATA,-0.4880,-0.0231,64144,-0.5111
DATA,-0.5233,-0.1330,64169,-0.6563
DATA,-0.6383,-0.0378,64193,-0.6761
DATA,-0.5840,-0.0359,64218,-0.6199
DATA,-0.6438,-0.0248,64242,-0.6687
DATA,-0.7397,-0.0345,64267,-0.7742
DATA,-0.5212,0.0207,64291,-0.5004
DATA,-0.7094,0.1004,64316,-0.6090
DATA,-0.6492,-0.0211,64341,-0.6703
DATA,-0.6430,-0.2086,64365,-0.8517
DATA,-0.6698,-0.0502,64390,-0.7200
DATA,-0.4700,0.0005,64426,-0.4695
DATA,-0.6065,-0.0198,64451,-0.6263
DATA,-0.5051,-0.0206,64476,-0.5258
DATA,-0.6713,-0.0563,64500,-0.7276
DATA,-0.6055,0.0119,64525,-0.5936
DATA,-0.6647,-0.0150,64549,-0.6797
DATA,-0.6674,0.0754,64574,-0.5920
DATA,-0.5773,-0.0834,64598,-0.6606
DATA,-0.6346,-0.0688,64623,-0.7034
DATA,-0.6949,0.0065,64648,-0.6884
DATA,-0.5960,-0.1187,64672,-0.7147
DATA,-0.5980,-0.0254,64697,-0.6234
DATA,-0.6845,-0.0042,64721,-0.6886
DATA,-0.6759,0.0495,64746,-0.6264
DATA,-0.5904,-0.1282,64783,-0.7186
DATA,-0.7448,0.0431,64807,-0.7018
DATA,-0.6349,0.0129,64832,-0.6220
DATA,-0.6044,0.0258,64856,-0.5786
DATA,-0.6523,-0.0448,64881,-0.6970
DATA,-0.6395,0.0225,64906,-0.6170
DATA,-0.5310,-0.0548,64930,-0.5859
DATA,-0.6183,-0.0777,64955,-0.6960
DATA,-0.5935,0.0657,64979,-0.5278
DATA,-0.6707,-0.0223,65004,-0.6930
DATA,-0.5362,-0.1268,65028,-0.6631
DATA,-0.5934,0.0214,65053,-0.5720
DATA,-0.6967,-0.0048,65077,-0.7015
DATA,-0.6117,0.1596,65114,-0.4522
DATA,-0.6366,-0.0818,65139,-0.7184
DATA,-0.6045,-0.0378,65163,-0.6423
DATA,-0.6675,-0.1219,65188,-0.7894
DATA,-0.6502,-0.0663,65213,-0.7165
DATA,-0.6047,-0.0245,65237,-0.6292
DATA,-0.5916,0.0958,65262,-0.4957
DATA,-0.6352,0.0756,65286,-0.5595
DATA,-0.5794,-0.1723,65311,-0.7517
DATA,-0.6029,0.0630,65335,-0.5399
DATA,-0.6179,0.0352,65360,-0.5827
DATA,-0.6450,-0.0078,65385,-0.6528
DATA,-0.4662,-0.0916,65409,-0.5578
DATA,-0.6114,-0.0446,65434,-0.6560
DATA,-0.5567,-0.0011,65471,-0.5578
DATA,-0.6008,0.0582,65495,-0.5426
DATA,-0.5492,-0.0073,65520,-0.5564
DATA,-0.5929,-0.0551,65544,-0.6480
DATA,-0.6885,-0.0383,65569,-0.7268
DATA,-0.6283,-0.0089,65593,-0.6372
DATA,-0.5522,-0.0735,65618,-0.6257
DATA,-0.5631,-0.0107,65642,-0.5738
DATA,-0.5431,0.0390,65667,-0.5041
DATA,-0.4355,-0.0677,65692,-0.5032
DATA,-0.5339,-0.0155,65716,-0.5493
DATA,-0.5190,-0.0126,65741,-0.5316
DATA,-0.4574,0.0046,65765,-0.4529
DATA,-0.6374,0.0384,65802,-0.5991
DATA,-0.6259,-0.1854,65827,-0.8113
DATA,-0.5557,0.0422,65851,-0.5134
DATA,-0.5792,-0.0717,65876,-0.6510
DATA,-0.4741,0.0907,65900,-0.3834
DATA,-0.5354,-0.0120,65925,-0.5474
DATA,-0.5974,-0.0287,65950,-0.6261
DATA,-0.5516,-0.0104,65974,-0.5619
DATA,-0.5814,0.0889,65999,-0.4924
DATA,-0.4722,0.0353,66023,-0.4369
DATA,-0.6724,0.0616,66048,-0.6107
DATA,-0.4245,-0.1606,66072,-0.5851
DATA,-0.5096,0.0554,66097,-0.4542
DATA,-0.5857,-0.0109,66122,-0.5966
DATA,-0.5491,0.0776,66158,-0.4715
DATA,-0.5465,-0.1404,66183,-0.6869
DATA,-0.5356,0.0422,66208,-0.4934
DATA,-0.5847,0.0836,66232,-0.5011
DATA,-0.4017,0.0114,66257,-0.3903
DATA,-0.4999,-0.0247,66281,-0.5247
DATA,-0.5046,-0.0511,66306,-0.5556
DATA,-0.4945,0.0050,66330,-0.4895
DATA,-0.4229,-0.1420,66355,-0.5649
DATA,-0.4878,-0.0103,66380,-0.4981
DATA,-0.5419,-0.0237,66404,-0.5657
DATA,-0.4360,-0.0415,66429,-0.4775
DATA,-0.4624,-0.0390,66453,-0.5014
DATA,-0.4847,-0.0466,66490,-0.5313
DATA,-0.5034,-0.0720,66515,-0.5754
DATA,-0.4896,-0.0966,66539,-0.5862
DATA,-0.4300,0.0417,66564,-0.3883
DATA,-0.4800,0.0684,66588,-0.4116
DATA,-0.4327,0.0136,66613,-0.4191
DATA,-0.4645,0.0417,66638,-0.4228
DATA,-0.5001,-0.0856,66662,-0.5857
DATA,-0.4775,0.1381,66687,-0.3394
DATA,-0.4436,-0.0484,66711,-0.4920
DATA,-0.5515,0.0325,66736,-0.5190
DATA,-0.5049,0.0016,66760,-0.5033
DATA,-0.4895,0.0066,66785,-0.4828
DATA,-0.3071,-0.1402,66809,-0.4473
DATA,-0.4238,-0.0262,66846,-0.4500
DATA,-0.4445,-0.0101,66871,-0.4545
DATA,-0.5128,-0.0224,66895,-0.5352
DATA,-0.4051,0.0104,66920,-0.3947
DATA,-0.5786,-0.1603,66945,-0.7388
DATA,-0.5563,0.1044,66969,-0.4519
DATA,-0.5388,0.0844,66994,-0.4544
DATA,-0.4209,0.0841,67018,-0.3368
DATA,-0.5057,-0.1519,67043,-0.6577
DATA,-0.4422,0.0386,67067,-0.4037
DATA,-0.5937,0.0165,67092,-0.5772
DATA,-0.4816,-0.0769,67117,-0.5585
DATA,-0.4329,-0.1035,67141,-0.5363
DATA,-0.4378,0.0187,67178,-0.4191
DATA,-0.4557,-0.0852,67203,-0.5409
DATA,-0.3730,-0.0944,67227,-0.4674
DATA,-0.4650,-0.0343,67252,-0.4993
DATA,-0.4964,0.0578,67276,-0.4385
DATA,-0.4331,0.0155,67301,-0.4176
DATA,-0.4740,-0.0996,67325,-0.5736
DATA,-0.4084,-0.0654,67350,-0.4738
DATA,-0.3263,-0.0997,67374,-0.4260
DATA,-0.3507,-0.0321,67399,-0.3828
DATA,-0.4491,0.1161,67424,-0.3330
DATA,-0.4077,-0.1101,67448,-0.5177
DATA,-0.3723,-0.0065,67473,-0.3788
DATA,-0.3977,0.0427,67497,-0.3550
DATA,-0.3370,0.0526,67534,-0.2844
DATA,-0.4063,0.0715,67559,-0.3348
DATA,-0.3785,-0.0168,67583,-0.3952
DATA,-0.4063,-0.1086,67608,-0.5149
DATA,-0.3969,-0.0073,67632,-0.4042
DATA,-0.3228,-0.0049,67657,-0.3277
DATA,-0.3202,-0.0341,67682,-0.3543
DATA,-0.4555,-0.0082,67706,-0.4636
DATA,-0.3557,-0.0239,67731,-0.3797
DATA,-0.3292,0.0367,67755,-0.2925
DATA,-0.4110,0.0424,67780,-0.3686
DATA,-0.4458,0.1367,67804,-0.3091
DATA,-0.3513,0.0402,67829,-0.3111
DATA,-0.2721,0.0008,67866,-0.2713
DATA,-0.3882,-0.0604,67890,-0.4486
DATA,-0.4074,-0.0114,67915,-0.4188
DATA,-0.2813,-0.0194,67940,-0.3007
DATA,-0.2692,-0.0499,67964,-0.3191
DATA,-0.3387,-0.0716,67989,-0.4103
DATA,-0.4138,-0.0921,68013,-0.5058
DATA,-0.3754,-0.0421,68038,-0.4175
DATA,-0.2931,0.0162,68062,-0.2770
DATA,-0.3554,-0.0214,68087,-0.3768
DATA,-0.2509,0.0092,68112,-0.2417
DATA,-0.3580,-0.0054,68136,-0.3634
DATA,-0.2519,0.0208,68161,-0.2311
DATA,-0.2709,0.0419,68185,-0.2290
DATA,-0.3670,0.0091,68222,-0.3579
DATA,-0.3944,0.0398,68247,-0.3547
DATA,-0.3002,0.0452,68271,-0.2550
DATA,-0.2914,0.0065,68296,-0.2849
DATA,-0.3321,0.0715,68320,-0.2606
DATA,-0.3056,-0.2065,68345,-0.5121
DATA,-0.3792,-0.1215,68369,-0.5007
DATA,-0.3330,0.0249,68394,-0.3081
DATA,-0.4175,-0.0318,68419,-0.4493
DATA,-0.2429,-0.0538,68443,-0.2967
DATA,-0.3050,0.0196,68468,-0.2855
DATA,-0.2767,0.0229,68492,-0.2538
DATA,-0.2437,-0.0601,68517,-0.3038
DATA,-0.3923,0.0370,68554,-0.3553
DATA,-0.2391,-0.0087,68578,-0.2478
DATA,-0.2563,-0.0012,68603,-0.2576
DATA,-0.3064,-0.0423,68627,-0.3487
DATA,-0.3056,0.0439,68652,-0.2617
DATA,-0.3161,-0.0409,68677,-0.3570
DATA,-0.2681,0.0117,68701,-0.2564
DATA,-0.3196,0.0178,68726,-0.3018
DATA,-0.3004,0.0458,68750,-0.2546
DATA,-0.3851,0.1043,68775,-0.2807
DATA,-0.3061,0.0325,68799,-0.2736
DATA,-0.2062,0.0673,68824,-0.1389
DATA,-0.2138,-0.0202,68849,-0.2340
DATA,-0.3122,-0.0655,68873,-0.3777
DATA,-0.1896,-0.0545,68910,-0.2441
DATA,-0.3332,0.0246,68934,-0.3086
DATA,-0.3335,-0.0511,68959,-0.3846
DATA,-0.2248,0.0295,68984,-0.1953
DATA,-0.2994,-0.0922,69008,-0.3916
DATA,-0.3084,-0.0339,69033,-0.3423
DATA,-0.2757,0.1111,69057,-0.1647
DATA,-0.2603,-0.0228,69082,-0.2832
DATA,-0.3045,-0.0306,69106,-0.3351
DATA,-0.2712,0.0511,69131,-0.2201
DATA,-0.1939,0.1076,69156,-0.0863
DATA,-0.1667,0.0276,69180,-0.1390
DATA,-0.2005,0.0122,69205,-0.1883
DATA,-0.2192,0.0241,69242,-0.1951
DATA,-0.3833,-0.1122,69266,-0.4954
DATA,-0.2168,0.0284,69291,-0.1884
DATA,-0.2121,0.1273,69315,-0.0848
DATA,-0.3549,-0.0065,69340,-0.3614
DATA,-0.4186,-0.0505,69364,-0.4691
DATA,-0.1811,-0.0653,69389,-0.2464
DATA,-0.1948,-0.0199,69414,-0.2147
DATA,-0.2311,-0.1227,69438,-0.3539
DATA,-0.3014,0.0097,69463,-0.2916
DATA,-0.1992,0.0052,69487,-0.1940
DATA,-0.2755,0.1359,69512,-0.1395
DATA,-0.2201,0.0124,69536,-0.2077
DATA,-0.2505,0.0769,69561,-0.1735
DATA,-0.2229,-0.0718,69598,-0.2947
DATA,-0.1627,-0.0139,69622,-0.1766
DATA,-0.2878,0.1089,69647,-0.1789
DATA,-0.1439,0.0401,69671,-0.1039
DATA,-0.3131,-0.0192,69696,-0.3322
DATA,-0.2529,-0.1673,69721,-0.4202
DATA,-0.1494,0.0086,69745,-0.1407
DATA,-0.1963,-0.1604,69770,-0.3567
DATA,-0.1594,-0.0066,69794,-0.1660
DATA,-0.1597,0.0376,69819,-0.1221
DATA,-0.2632,-0.0372,69843,-0.3004
DATA,-0.1709,0.0822,69868,-0.0887
DATA,-0.0671,0.0103,69893,-0.0569
DATA,-0.1803,-0.0450,69929,-0.2253
DATA,-0.1551,0.0770,69954,-0.0781
DATA,-0.1757,0.0307,69979,-0.1450
DATA,-0.2269,0.0747,70003,-0.1522
DATA,-0.1569,-0.0242,70028,-0.1811
DATA,-0.1947,0.0244,70052,-0.1703
DATA,-0.1007,-0.0141,70077,-0.1148
DATA,-0.2406,0.0538,70101,-0.1868
DATA,-0.2541,-0.0017,70126,-0.2558
DATA,-0.1929,0.0549,70151,-0.1380
DATA,-0.2147,-0.0834,70175,-0.2981
DATA,-0.1254,0.0902,70200,-0.0352
DATA,-0.1877,-0.0330,70224,-0.2207
DATA,-0.1872,0.0185,70261,-0.1687
DATA,-0.0906,-0.1498,70286,-0.2405
DATA,-0.1922,0.0299,70310,-0.1622
DATA,-0.2050,0.0311,70335,-0.1739
DATA,-0.2060,0.0256,70359,-0.1804
DATA,-0.1772,0.0826,70384,-0.0946
DATA,-0.1723,0.0204,70408,-0.1519
DATA,-0.1400,-0.0506,70433,-0.1906
DATA,-0.2761,0.0395,70458,-0.2366
DATA,-0.1760,0.0681,70482,-0.1079
DATA,-0.2446,-0.0472,70507,-0.2918
DATA,-0.1749,-0.0845,70531,-0.2594
DATA,-0.1407,0.0072,70556,-0.1335
DATA,-0.2324,0.0795,70580,-0.1529
DATA,-0.2449,0.0332,70617,-0.2118
DATA,-0.1768,0.0498,70642,-0.1270
DATA,-0.1875,0.0177,70666,-0.1697
DATA,-0.1047,-0.0184,70691,-0.1231
DATA,-0.1881,-0.0837,70716,-0.2718
DATA,-0.1925,0.0138,70740,-0.1787
DATA,-0.2709,0.0366,70765,-0.2342
DATA,-0.2031,0.0060,70789,-0.1971
DATA,-0.1537,-0.0545,70814,-0.2082
DATA,-0.0790,0.0146,70838,-0.0644
DATA,-0.2657,0.0195,70863,-0.2462
DATA,-0.2358,-0.0555,70888,-0.2913
DATA,-0.2162,0.0179,70912,-0.1983
DATA,-0.1688,-0.0429,70937,-0.2117
DATA,-0.1634,-0.0633,70974,-0.2266
DATA,-0.2473,-0.1191,70998,-0.3663
DATA,-0.1724,0.0004,71023,-0.1720
DATA,-0.2396,0.0719,71047,-0.1676
DATA,-0.2219,-0.0279,71072,-0.2499
DATA,-0.1772,-0.0291,71096,-0.2063
DATA,-0.2031,-0.1506,71121,-0.3537
DATA,-0.1662,-0.0462,71146,-0.2124
DATA,-0.2421,-0.0304,71170,-0.2726
DATA,-0.2415,0.0388,71195,-0.2026
DATA,-0.2598,-0.0297,71219,-0.2895
DATA,-0.1038,-0.0461,71244,-0.1498
DATA,-0.2085,-0.0248,71268,-0.2333
DATA,-0.3404,-0.1107,71305,-0.4511
DATA,-0.1461,0.0141,71330,-0.1320
DATA,-0.1614,0.0172,71354,-0.1442
DATA,-0.1777,0.0779,71379,-0.0998
DATA,-0.2086,-0.1775,71404,-0.3862
DATA,-0.1851,-0.0570,71428,-0.2421
DATA,-0.1345,-0.0131,71453,-0.1476
DATA,-0.2288,0.0256,71477,-0.2032
DATA,-0.2118,-0.0191,71502,-0.2310
DATA,-0.1193,0.0521,71526,-0.0672
DATA,-0.1299,0.1722,71551,0.0423
DATA,-0.1241,0.0061,71576,-0.1180
DATA,-0.1835,-0.0488,71600,-0.2324
DATA,-0.1657,-0.1279,71625,-0.2936
DATA,-0.2314,-0.0077,71662,-0.2391
DATA,-0.1890,-0.0995,71686,-0.2886
DATA,-0.1669,0.0648,71711,-0.1021
DATA,-0.1890,0.0575,71735,-0.1315
DATA,-0.2193,-0.0784,71760,-0.2977
DATA,-0.1634,-0.0036,71784,-0.1669
DATA,-0.2513,-0.0074,71809,-0.2586
DATA,-0.2437,0.0914,71834,-0.1522
DATA,-0.2653,0.0129,71858,-0.2524
DATA,-0.2124,-0.0277,71883,-0.2401
DATA,-0.2397,-0.0059,71907,-0.2457
DATA,-0.2294,-0.0632,71932,-0.2926
DATA,-0.1909,-0.1306,71956,-0.3216
DATA,-0.3119,0.0185,71993,-0.2934
DATA,-0.1658,-0.0943,72018,-0.2601
DATA,-0.1681,-0.0485,72042,-0.2166
DATA,-0.1604,-0.0304,72067,-0.1909
DATA,-0.1346,-0.0893,72092,-0.2239
DATA,-0.2813,-0.0382,72116,-0.3194
DATA,-0.1595,-0.1111,72141,-0.2706
DATA,-0.1790,0.0569,72165,-0.1221
DATA,-0.2170,0.0215,72190,-0.1955
DATA,-0.2452,-0.0491,72214,-0.2943
DATA,-0.2974,-0.0567,72239,-0.3542
DATA,-0.3048,-0.0736,72264,-0.3784
DATA,-0.3197,0.0233,72288,-0.2964
DATA,-0.1747,-0.1716,72313,-0.3463
DATA,-0.1742,0.0703,72349,-0.1039
DATA,-0.1891,0.1566,72374,-0.0325
DATA,-0.3106,-0.1665,72399,-0.4771
DATA,-0.2637,0.0316,72423,-0.2320
DATA,-0.2599,0.0041,72448,-0.2557
DATA,-0.2228,0.0283,72472,-0.1945
DATA,-0.2812,0.0162,72497,-0.2650
DATA,-0.2416,0.1164,72521,-0.1251
DATA,-0.2912,0.0332,72546,-0.2580
DATA,-0.2816,0.0051,72571,-0.2765
DATA,-0.3124,0.0056,72595,-0.3068
DATA,-0.2080,0.0867,72620,-0.1213
DATA,-0.2335,-0.0253,72644,-0.2588
DATA,-0.2569,0.0118,72681,-0.2450
DATA,-0.2943,-0.0347,72706,-0.3290
DATA,-0.1705,-0.0663,72730,-0.2369
DATA,-0.2687,0.0592,72755,-0.2095
DATA,-0.2615,-0.0405,72779,-0.3020
DATA,-0.2040,0.0221,72804,-0.1819
DATA,-0.2927,-0.0700,72829,-0.3627
DATA,-0.3028,-0.0428,72853,-0.3456
DATA,-0.1945,0.1227,72878,-0.0719
DATA,-0.1697,-0.0105,72902,-0.1801
DATA,-0.2885,-0.0553,72927,-0.3438
DATA,-0.3261,-0.0498,72951,-0.3759
DATA,-0.2808,-0.0679,72976,-0.3487
DATA,-0.2561,0.0385,73001,-0.2176
DATA,-0.2925,0.0452,73037,-0.2473
DATA,-0.2548,0.0011,73062,-0.2538
DATA,-0.2648,-0.0233,73087,-0.2881
DATA,-0.1701,-0.0363,73111,-0.2064
DATA,-0.2234,0.0352,73136,-0.1882
DATA,-0.2622,-0.1028,73160,-0.3649
DATA,-0.3229,0.0866,73185,-0.2362
DATA,-0.2681,-0.0121,73209,-0.2802
DATA,-0.2342,0.0427,73234,-0.1915
DATA,-0.2254,0.0433,73258,-0.1822
DATA,-0.2548,-0.0004,73283,-0.2551
DATA,-0.2427,0.0696,73308,-0.1731
DATA,-0.1570,-0.0468,73332,-0.2038
DATA,-0.3390,-0.0653,73369,-0.4043
DATA,-0.3213,-0.0028,73394,-0.3241
DATA,-0.1968,0.0602,73418,-0.1365
DATA,-0.2780,0.0619,73443,-0.2160
DATA,-0.2844,-0.0868,73467,-0.3712
DATA,-0.2448,0.0707,73492,-0.1741
DATA,-0.1269,-0.2044,73516,-0.3313
DATA,-0.4039,-0.0861,73541,-0.4900
DATA,-0.2337,-0.0982,73566,-0.3319
DATA,-0.2976,0.0676,73590,-0.2301
DATA,-0.3214,-0.0358,73615,-0.3572
DATA,-0.1897,-0.0938,73639,-0.2836
DATA,-0.3072,-0.0108,73664,-0.3180
DATA,-0.3758,-0.1087,73688,-0.4845
DATA,-0.3429,0.0086,73725,-0.3343
DATA,-0.2329,-0.0897,73750,-0.3225
DATA,-0.2195,0.0065,73774,-0.2130
DATA,-0.2863,0.0275,73799,-0.2588
DATA,-0.3048,-0.0499,73824,-0.3548
DATA,-0.2115,0.0884,73848,-0.1231
DATA,-0.2677,0.0116,73873,-0.2561
DATA,-0.2953,0.0539,73897,-0.2414
DATA,-0.1617,-0.0173,73922,-0.1791
DATA,-0.3634,-0.0338,73946,-0.3973
DATA,-0.3110,-0.0532,73971,-0.3642
DATA,-0.2383,-0.0074,73996,-0.2457
DATA,-0.3890,0.0087,74020,-0.3803
DATA,-0.3912,-0.1178,74057,-0.5090
DATA,-0.3732,0.0272,74082,-0.3461
DATA,-0.4107,-0.0405,74106,-0.4513
DATA,-0.3284,0.0392,74131,-0.2891
DATA,-0.1964,0.0621,74155,-0.1343
DATA,-0.2722,-0.0224,74180,-0.2946
DATA,-0.3160,0.0333,74204,-0.2827
DATA,-0.2225,-0.0858,74229,-0.3084
DATA,-0.1961,0.0658,74254,-0.1303
DATA,-0.3162,0.0067,74278,-0.3095
DATA,-0.2641,-0.0162,74303,-0.2803
DATA,-0.3028,-0.1152,74327,-0.4179
DATA,-0.3135,0.0089,74352,-0.3046
DATA,-0.3794,-0.0626,74389,-0.4419
DATA,-0.3042,0.0626,74413,-0.2416
DATA,-0.3113,0.0495,74438,-0.2617
DATA,-0.3067,0.0357,74462,-0.2710
DATA,-0.2729,0.0525,74487,-0.2204
DATA,-0.2190,-0.1985,74512,-0.4175
DATA,-0.2347,-0.0791,74536,-0.3138
DATA,-0.2315,0.0174,74561,-0.2141
DATA,-0.2317,-0.1143,74585,-0.3460
DATA,-0.3163,-0.0540,74610,-0.3703
DATA,-0.3769,-0.0349,74634,-0.4118
DATA,-0.2305,-0.0451,74659,-0.2756
DATA,-0.2448,-0.0389,74684,-0.2837
DATA,-0.3595,-0.0698,74708,-0.4293
DATA,-0.2482,-0.1167,74745,-0.3648
DATA,-0.2850,-0.0386,74770,-0.3236
DATA,-0.3052,-0.1018,74794,-0.4070
DATA,-0.2872,0.0956,74819,-0.1916
DATA,-0.3514,0.0718,74843,-0.2796
DATA,-0.2715,-0.0516,74868,-0.3232
DATA,-0.3662,-0.0273,74892,-0.3935
DATA,-0.2408,0.0264,74917,-0.2145
DATA,-0.2552,-0.0047,74942,-0.2599
DATA,-0.3267,-0.0035,74966,-0.3302
DATA,-0.3084,0.0162,74991,-0.2922
DATA,-0.3155,0.0162,75015,-0.2993
DATA,-0.2481,0.0152,75040,-0.2329
DATA,-0.3189,-0.1171,75064,-0.4360
DATA,-0.3620,-0.0311,75101,-0.3931
DATA,-0.2819,-0.0950,75126,-0.3769
DATA,-0.2830,-0.0238,75150,-0.3069
DATA,-0.4427,-0.0744,75175,-0.5171
DATA,-0.3882,0.0171,75200,-0.3711
DATA,-0.2721,-0.0519,75224,-0.3241
DATA,-0.4432,0.0487,75249,-0.3945
DATA,-0.3582,0.1986,75273,-0.1595
DATA,-0.3477,0.0023,75298,-0.3454
DATA,-0.2956,-0.0019,75322,-0.2976
DATA,-0.3181,-0.0439,75347,-0.3620
DATA,-0.3235,-0.1004,75372,-0.4238
DATA,-0.3412,0.1128,75396,-0.2284
DATA,-0.2305,0.0465,75433,-0.1839
DATA,-0.2726,0.0665,75458,-0.2061
DATA,-0.2844,-0.0327,75482,-0.3171
DATA,-0.2607,0.0187,75507,-0.2421
DATA,-0.3836,-0.0078,75531,-0.3914
DATA,-0.2665,0.0465,75556,-0.2200
DATA,-0.3704,-0.0194,75580,-0.3899
DATA,-0.1817,-0.0472,75605,-0.2289
DATA,-0.3445,-0.0676,75630,-0.4121
DATA,-0.2597,-0.0109,75654,-0.2706
DATA,-0.2875,-0.0050,75679,-0.2925
DATA,-0.4059,0.0124,75703,-0.3934
DATA,-0.3325,-0.0453,75728,-0.3779
DATA,-0.3908,0.0114,75752,-0.3794
DATA,-0.2503,-0.1086,75789,-0.3589
DATA,-0.3544,0.0109,75814,-0.3435
DATA,-0.3917,-0.0201,75838,-0.4118
DATA,-0.2743,-0.0654,75863,-0.3396
DATA,-0.3045,0.0251,75887,-0.2793
DATA,-0.3075,-0.0605,75912,-0.3680
DATA,-0.2824,0.0056,75937,-0.2769
DATA,-0.4115,-0.0283,75961,-0.4398
DATA,-0.3292,0.0165,75986,-0.3127
DATA,-0.3279,-0.0308,76010,-0.3587
DATA,-0.3147,0.1579,76035,-0.1568
DATA,-0.3374,-0.1083,76059,-0.4457
DATA,-0.2813,0.0091,76084,-0.2722
DATA,-0.3153,0.0931,76121,-0.2223
DATA,-0.2962,-0.0630,76145,-0.3592
DATA,-0.3090,0.0038,76170,-0.3052
DATA,-0.3617,-0.1086,76195,-0.4704
DATA,-0.2998,0.0177,76219,-0.2821
DATA,-0.3661,0.0436,76244,-0.3225
DATA,-0.4049,-0.0039,76268,-0.4089
DATA,-0.3845,0.0559,76293,-0.3286
DATA,-0.3922,0.0019,76317,-0.3903
DATA,-0.3453,0.1522,76342,-0.1931
DATA,-0.3535,-0.0503,76367,-0.4037
DATA,-0.2621,-0.0960,76391,-0.3581
DATA,-0.2412,0.0060,76416,-0.2352
DATA,-0.2590,0.1145,76440,-0.1445
DATA,-0.3068,-0.1423,76477,-0.4491
DATA,-0.3457,0.0482,76502,-0.2975
DATA,-0.3265,0.0381,76526,-0.2884
DATA,-0.2739,-0.0192,76551,-0.2931
DATA,-0.3388,-0.0051,76575,-0.3439
DATA,-0.3010,0.0314,76600,-0.2696
DATA,-0.3639,-0.0065,76625,-0.3704
DATA,-0.3341,0.0424,76649,-0.2916
DATA,-0.3407,-0.1111,76674,-0.4518
DATA,-0.3422,0.0410,76698,-0.3012
DATA,-0.3688,0.0138,76723,-0.3550
DATA,-0.4110,-0.0802,76747,-0.4912
DATA,-0.3848,0.0132,76772,-0.3716
DATA,-0.2457,0.0096,76809,-0.2361
DATA,-0.3406,-0.0360,76833,-0.3766
DATA,-0.2449,-0.0778,76858,-0.3227
DATA,-0.3543,0.0298,76883,-0.3245
DATA,-0.3483,-0.0161,76907,-0.3644
DATA,-0.3414,-0.0112,76932,-0.3526
DATA,-0.3289,0.0511,76956,-0.2778
DATA,-0.4045,-0.0037,76981,-0.4082
