%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,19.8450,12.7335,128317,32.5785
DATA,19.6380,12.4285,128342,32.0665
DATA,19.9834,12.4644,128366,32.4478
DATA,20.2690,12.4454,128391,32.7144
DATA,20.6416,12.6739,128415,33.3155
DATA,20.9659,13.1258,128440,34.0917
DATA,20.8113,12.8058,128464,33.6171
DATA,20.9080,12.5504,128489,33.4584
DATA,21.7105,13.3897,128526,35.1003
DATA,21.9449,13.2470,128550,35.1920
DATA,21.7822,12.8951,128575,34.6773
DATA,21.9420,12.7632,128599,34.7052
DATA,22.5718,13.1766,128624,35.7484
DATA,23.1195,13.6458,128648,36.7653
DATA,23.1255,14.0158,128673,37.1413
DATA,22.9808,13.7979,128697,36.7787
DATA,22.8463,13.6738,128722,36.5201
DATA,22.3518,13.7015,128746,36.0533
DATA,22.0769,13.9640,128771,36.0408
DATA,22.2730,14.2044,128795,36.4774
DATA,21.7149,14.2623,128820,35.9772
DATA,21.3485,13.3608,128857,34.7093
DATA,21.0939,13.3563,128881,34.4502
DATA,21.8954,14.1508,128906,36.0461
DATA,22.5162,14.0692,128930,36.5854
DATA,22.1765,13.1566,128955,35.3331
DATA,20.4928,12.5427,128979,33.0355
DATA,19.5091,12.6456,129004,32.1546
DATA,19.7974,12.7429,129028,32.5402
DATA,20.7256,13.1057,129053,33.8313
DATA,21.8058,13.7384,129078,35.5442
DATA,22.8223,14.2396,129102,37.0619
DATA,23.0774,14.5185,129127,37.5959
DATA,22.7192,14.3443,129151,37.0635
DATA,22.6741,14.4059,129176,37.0800
DATA,22.4098,13.7401,129212,36.1499
DATA,21.9913,13.4253,129237,35.4165
DATA,21.9932,13.6042,129262,35.5974
DATA,22.3900,14.3633,129286,36.7533
DATA,22.4462,14.5936,129311,37.0398
DATA,21.3937,13.7480,129335,35.1417
DATA,20.4783,13.5336,129360,34.0118
DATA,20.3524,13.8013,129384,34.1536
DATA,19.1923,12.8491,129409,32.0414
DATA,15.7009,10.3965,129433,26.0974
DATA,10.5197,6.5060,129458,17.0257
DATA,4.6270,2.3752,129482,7.0021
DATA,0.4782,-0.0443,129507,0.4339
DATA,0.3158,0.6232,129531,0.9390
DATA,0.4854,0.6193,129568,1.1047
DATA,0.3918,0.6149,129593,1.0067
DATA,0.4472,0.8265,129617,1.2736
DATA,0.5455,0.8235,129642,1.3689
DATA,0.4918,0.7059,129666,1.1977
DATA,0.4307,0.8346,129691,1.2653
DATA,0.5556,0.8267,129715,1.3823
DATA,0.4905,0.7934,129740,1.2839
DATA,0.4608,0.6742,129765,1.1350
DATA,0.4317,0.8312,129789,1.2630
DATA,0.4432,0.7341,129814,1.1773
DATA,0.4880,0.6309,129838,1.1189
DATA,2.8923,0.7395,129863,3.6319
DATA,6.6562,2.3044,129899,8.9606
DATA,9.6796,4.5409,129924,14.2205
DATA,11.9724,7.9793,129949,19.9517
DATA,12.9805,10.9945,129973,23.9751
DATA,13.8721,13.0064,129998,26.8785
DATA,14.8666,13.9502,130022,28.8168
DATA,15.9819,14.7160,130047,30.6979
DATA,16.5871,14.8893,130071,31.4765
DATA,17.2365,15.6263,130096,32.8628
DATA,17.9843,16.4906,130120,34.4749
DATA,18.3398,16.7472,130145,35.0870
DATA,18.2273,16.9039,130169,35.1312
DATA,18.0096,16.2121,130194,34.2217
