%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,-12.3477,0.0783,241994,-12.2694
DATA,-12.2349,0.0634,242018,-12.1715
DATA,-12.2281,0.1611,242043,-12.0670
DATA,-12.0681,0.0767,242067,-11.9913
DATA,-11.5004,0.1775,242092,-11.3229
DATA,-10.7364,0.2244,242117,-10.5121
DATA,-10.4325,0.0627,242141,-10.3698
DATA,-8.7059,0.1280,242166,-8.5779
DATA,-6.0404,-0.0079,242190,-6.0483
DATA,-3.6669,0.1744,242215,-3.4925
DATA,-2.7336,0.2403,242239,-2.4933
DATA,-2.7738,0.1227,242276,-2.6511
DATA,-2.6753,0.0596,242301,-2.6157
DATA,-2.6614,0.0869,242325,-2.5744
DATA,-2.6488,0.1701,242350,-2.4788
DATA,-2.6007,0.1427,242374,-2.4579
DATA,-2.6684,0.2054,242399,-2.4630
DATA,-2.7196,0.2363,242423,-2.4833
DATA,-2.7080,-0.0184,242448,-2.7263
DATA,-2.6566,0.0782,242472,-2.5783
DATA,-2.6161,0.0914,242497,-2.5247
DATA,-2.5799,0.1587,242522,-2.4212
DATA,-2.7297,0.2388,242546,-2.4909
DATA,-2.6565,0.1192,242571,-2.5373
DATA,-2.6717,0.1244,242608,-2.5473
DATA,-2.6464,-0.0478,242632,-2.6942
DATA,-2.5982,0.2831,242657,-2.3151
DATA,-2.6238,0.1634,242681,-2.4605
DATA,-3.5301,0.0978,242706,-3.4323
DATA,-5.7788,0.1346,242730,-5.6442
DATA,-7.4231,0.0538,242755,-7.3693
DATA,-8.0226,0.0627,242779,-7.9599
DATA,-7.7952,0.0856,242804,-7.7096
DATA,-7.4593,0.1321,242828,-7.3272
DATA,-7.5298,0.1587,242853,-7.3710
DATA,-7.6292,0.1223,242878,-7.5069
DATA,-7.1589,0.0609,242902,-7.0980
DATA,-6.9370,0.1221,242939,-6.8149
DATA,-7.3624,0.1218,242964,-7.2405
DATA,-7.2438,0.1099,242988,-7.1338
DATA,-7.3420,0.0712,243013,-7.2709
DATA,-7.6122,0.1628,243037,-7.4494
DATA,-7.7021,0.1328,243062,-7.5693
DATA,-7.0595,0.0898,243086,-6.9697
DATA,-6.8343,0.1350,243111,-6.6993
DATA,-7.4886,0.3233,243135,-7.1653
DATA,-8.1709,0.1886,243160,-7.9823
DATA,-7.8515,0.0372,243184,-7.8144
DATA,-6.7265,0.2594,243209,-6.4672
DATA,-6.5046,0.1349,243234,-6.3696
DATA,-6.3906,0.1389,243258,-6.2516
DATA,-6.3607,0.1024,243295,-6.2583
DATA,-6.1718,0.0383,243319,-6.1334
DATA,-6.3622,0.1461,243344,-6.2161
DATA,-6.4710,0.0946,243369,-6.3764
DATA,-6.2520,0.0767,243393,-6.1753
DATA,-7.6565,0.1996,243418,-7.4569
DATA,-8.4419,0.1045,243442,-8.3373
DATA,-7.1030,0.1425,243467,-6.9606
DATA,-5.4424,0.1525,243491,-5.2899
DATA,-4.6294,0.1291,243516,-4.5003
DATA,-4.9491,0.1599,243540,-4.7892
DATA,-5.2329,-0.0208,243565,-5.2537
DATA,-4.8354,0.1106,243589,-4.7248
DATA,-4.8338,0.2027,243626,-4.6311
DATA,-5.8668,0.1371,243651,-5.7297
DATA,-5.8985,0.1746,243675,-5.7239
DATA,-5.8562,0.1630,243700,-5.6932
DATA,-6.6567,0.1735,243725,-6.4831
DATA,-6.9809,0.1171,243749,-6.8639
DATA,-7.0714,0.1043,243774,-6.9672
DATA,-7.2581,0.1011,243798,-7.1570
DATA,-8.1633,0.2059,243823,-7.9574
DATA,-8.3571,0.0329,243847,-8.3241
DATA,-8.0050,-0.0122,243872,-8.0172
DATA,-7.9969,0.1317,243896,-7.8652
DATA,-8.0049,0.1123,243921,-7.8926
DATA,-8.1539,0.0703,243945,-8.0837
DATA,-8.4722,0.1184,243982,-8.3537
DATA,-8.9631,0.1626,244007,-8.8005
DATA,-8.9245,0.1507,244031,-8.7738
DATA,-8.9704,0.0718,244056,-8.8987
DATA,-8.1941,0.0655,244080,-8.1286
DATA,-7.4844,0.1845,244105,-7.3000
DATA,-7.2887,0.0628,244130,-7.2259
DATA,-7.1295,0.1200,244154,-7.0095
DATA,-7.5731,0.0762,244179,-7.4969
DATA,-7.7922,0.0533,244203,-7.7389
DATA,-7.3712,0.3067,244228,-7.0645
DATA,-7.6316,0.1559,244252,-7.4757
DATA,-7.1464,0.0665,244277,-7.0799
DATA,-6.2148,0.1622,244314,-6.0526
DATA,-5.2282,0.1101,244338,-5.1182
DATA,-3.8822,0.1588,244363,-3.7233
DATA,-3.1779,0.0934,244387,-3.0845
DATA,-2.7877,0.1433,244412,-2.6444
DATA,-2.6588,0.0776,244436,-2.5812
DATA,-2.6911,0.2043,244461,-2.4869
DATA,-2.6687,0.1359,244486,-2.5328
DATA,-2.6763,0.1359,244510,-2.5403
DATA,-2.6722,0.1523,244535,-2.5199
DATA,-2.6097,0.0661,244559,-2.5436
DATA,-2.6243,0.0883,244584,-2.5360
DATA,-2.5811,0.0656,244608,-2.5155
DATA,-2.6352,0.1505,244645,-2.4847
DATA,-2.7087,0.0973,244670,-2.6114
DATA,-2.5856,0.1115,244694,-2.4742
DATA,-2.6695,0.1519,244719,-2.5177
DATA,-2.6142,0.1700,244743,-2.4442
DATA,-2.7292,0.0756,244768,-2.6536
DATA,-2.6912,0.1053,244792,-2.5859
DATA,-2.6488,0.1421,244817,-2.5068
DATA,-3.0712,0.2084,244842,-2.8628
DATA,-6.9466,0.1461,244866,-6.8005
DATA,-8.3061,0.0489,244891,-8.2572
DATA,-9.4659,0.0879,244915,-9.3780
DATA,-11.0925,0.0812,244940,-11.0113
DATA,-11.5089,0.0387,244964,-11.4701
DATA,-12.6429,0.2328,245001,-12.4101
DATA,-14.1963,0.2075,245026,-13.9888
DATA,-14.7047,0.1792,245050,-14.5255
DATA,-14.2939,0.0238,245075,-14.2700
DATA,-14.5169,0.2003,245099,-14.3166
DATA,-15.2562,0.1263,245124,-15.1299
DATA,-15.3147,0.1808,245148,-15.1338
DATA,-14.9002,0.0622,245173,-14.8379
DATA,-15.5579,0.0972,245198,-15.4607
DATA,-15.1537,0.0563,245222,-15.0974
DATA,-12.5076,0.1258,245247,-12.3818
DATA,-8.5574,0.1277,245271,-8.4298
DATA,-3.7140,0.1411,245296,-3.5730
DATA,-2.6134,0.0857,245333,-2.5277
DATA,-2.7265,0.1670,245357,-2.5595
DATA,-2.6537,0.0764,245382,-2.5772
DATA,-2.6782,0.1961,245406,-2.4821
DATA,-2.5659,0.0654,245431,-2.5005
DATA,-2.6527,0.1796,245455,-2.4730
DATA,-2.6597,0.1689,245480,-2.4908
DATA,-2.6648,0.1753,245504,-2.4896
DATA,-2.6138,0.0061,245529,-2.6077
DATA,-2.7362,0.0251,245553,-2.7111
DATA,-2.6855,0.2135,245578,-2.4720
DATA,-2.6661,0.0979,245603,-2.5682
DATA,-2.7460,0.0767,245627,-2.6693
DATA,-2.6756,0.1639,245652,-2.5116
DATA,-2.7635,0.1449,245689,-2.6186
DATA,-2.5766,0.0400,245713,-2.5366
DATA,-2.6605,0.1125,245738,-2.5480
DATA,-2.6182,0.1343,245762,-2.4839
DATA,-2.6628,0.1164,245787,-2.5465
DATA,-2.6276,0.1859,245811,-2.4417
DATA,-4.4365,0.1016,245836,-4.3350
DATA,-8.0635,0.0716,245860,-7.9919
DATA,-12.2169,0.1466,245885,-12.0704
DATA,-14.0625,0.1208,245909,-13.9416
DATA,-15.3079,0.2428,245934,-15.0651
DATA,-16.5787,0.0799,245959,-16.4988
DATA,-15.5288,0.0588,245983,-15.4700
DATA,-13.7325,-0.0394,246020,-13.7719
DATA,-12.5091,0.0877,246044,-12.4214
DATA,-10.8101,0.1201,246069,-10.6900
DATA,-8.1372,0.1177,246094,-8.0195
DATA,-4.6682,0.1305,246118,-4.5377
DATA,-2.9247,0.1823,246143,-2.7424
DATA,-2.6726,0.1973,246167,-2.4753
DATA,-2.5881,0.0428,246192,-2.5453
DATA,-2.7884,0.1414,246216,-2.6470
DATA,-2.7644,0.2015,246241,-2.5629
DATA,-2.6482,0.1661,246265,-2.4821
DATA,-2.7662,0.1474,246290,-2.6188
DATA,-2.6127,0.1500,246314,-2.4627
DATA,-2.6534,0.2037,246351,-2.4497
DATA,-2.5662,-0.0190,246376,-2.5852
DATA,-2.5632,0.1133,246400,-2.4499
DATA,-2.5594,0.1030,246425,-2.4564
DATA,-2.6278,0.0774,246449,-2.5504
DATA,-2.5647,0.1682,246474,-2.3965
DATA,-2.5885,-0.0340,246499,-2.6225
DATA,-2.6609,0.1810,246523,-2.4799
DATA,-2.5938,0.1317,246548,-2.4621
DATA,-2.5907,0.0831,246572,-2.5076
DATA,-2.9561,0.1368,246597,-2.8193
DATA,-3.4257,0.1539,246621,-3.2718
DATA,-4.7316,0.0745,246646,-4.6571
DATA,-6.5107,0.1421,246670,-6.3686
DATA,-7.5753,0.0587,246707,-7.5166
DATA,-8.8239,0.0716,246732,-8.7523
DATA,-9.7709,0.1344,246756,-9.6365
DATA,-10.1453,0.0794,246781,-10.0659
DATA,-10.7009,0.0796,246805,-10.6213
DATA,-10.1913,0.1948,246830,-9.9965
DATA,-9.4518,0.2205,246855,-9.2313
DATA,-9.3242,0.0757,246879,-9.2485
DATA,-8.9499,0.0987,246904,-8.8512
DATA,-7.7521,0.0788,246928,-7.6734
DATA,-7.3538,0.1728,246953,-7.1810
DATA,-8.0607,0.1690,246977,-7.8917
DATA,-8.4086,0.2384,247002,-8.1702
DATA,-8.0212,0.1162,247039,-7.9051
DATA,-8.0878,-0.0396,247063,-8.1274
DATA,-8.1101,0.1326,247088,-7.9775
DATA,-7.7773,0.0329,247112,-7.7444
DATA,-6.8019,0.1045,247137,-6.6974
DATA,-6.5725,0.0401,247161,-6.5324
DATA,-7.3295,0.1475,247186,-7.1820
DATA,-7.6787,0.2690,247210,-7.4097
DATA,-7.3092,-0.0014,247235,-7.3106
DATA,-7.6320,0.1278,247260,-7.5042
DATA,-7.5691,0.1775,247284,-7.3917
DATA,-7.4532,0.0298,247309,-7.4235
DATA,-7.8493,0.1519,247333,-7.6973
DATA,-8.4087,0.0901,247358,-8.3186
DATA,-9.6785,0.0672,247395,-9.6114
DATA,-10.6802,0.1358,247419,-10.5444
DATA,-11.8412,0.0302,247444,-11.8110
DATA,-13.3929,0.0785,247468,-13.3143
DATA,-14.4386,0.0866,247493,-14.3520
DATA,-13.6301,0.1092,247517,-13.5209
DATA,-13.0189,0.0573,247542,-12.9616
DATA,-13.6722,0.0626,247566,-13.6096
DATA,-13.6677,0.1814,247591,-13.4862
DATA,-12.8647,0.1708,247615,-12.6939
DATA,-11.9170,0.1784,247640,-11.7387
DATA,-11.8841,0.0685,247665,-11.8155
DATA,-11.5658,0.0556,247689,-11.5103
DATA,-10.7198,0.2199,247726,-10.4999
DATA,-9.0078,0.2400,247750,-8.7678
DATA,-8.6871,0.1689,247775,-8.5181
DATA,-9.7286,0.1702,247800,-9.5584
DATA,-8.7942,0.0791,247824,-8.7151
DATA,-7.8910,0.0848,247849,-7.8062
DATA,-8.7673,0.1786,247873,-8.5887
DATA,-10.1994,0.1008,247898,-10.0986
DATA,-10.6276,0.1092,247922,-10.5184
DATA,-10.2040,0.1482,247947,-10.0558
DATA,-10.8352,0.0968,247971,-10.7384
DATA,-11.3119,0.2106,247996,-11.1013
DATA,-11.4178,0.1212,248021,-11.2966
DATA,-11.5883,0.0373,248045,-11.5510
DATA,-12.7930,0.1502,248082,-12.6428
DATA,-13.9067,0.1259,248106,-13.7808
DATA,-13.9410,-0.0134,248131,-13.9544
DATA,-13.7259,0.1265,248156,-13.5995
DATA,-14.8785,0.1147,248180,-14.7638
DATA,-15.8643,0.0751,248205,-15.7892
DATA,-14.9248,0.0368,248229,-14.8879
DATA,-15.0747,0.2008,248254,-14.8738
DATA,-15.6432,0.1545,248278,-15.4887
DATA,-15.0404,0.0447,248303,-14.9956
DATA,-13.9566,0.0914,248327,-13.8652
DATA,-14.4949,0.1856,248352,-14.3093
DATA,-14.8597,0.0767,248376,-14.7830
DATA,-14.3574,0.0496,248413,-14.3079
DATA,-14.2909,0.1088,248438,-14.1820
DATA,-14.7333,0.1383,248462,-14.5950
DATA,-15.0769,0.0553,248487,-15.0216
DATA,-14.6115,0.1917,248511,-14.4198
DATA,-14.3459,0.1274,248536,-14.2184
DATA,-14.0931,0.0506,248561,-14.0426
DATA,-13.9784,0.2074,248585,-13.7710
DATA,-14.2119,0.1315,248610,-14.0805
DATA,-13.6676,0.0679,248634,-13.5997
DATA,-12.8668,0.0473,248659,-12.8195
DATA,-12.8282,0.1356,248683,-12.6926
DATA,-13.0908,0.0783,248708,-13.0126
DATA,-13.0676,0.0528,248745,-13.0148
DATA,-13.3199,0.1904,248769,-13.1294
DATA,-13.5619,0.0951,248794,-13.4668
DATA,-13.6973,0.2221,248818,-13.4752
DATA,-13.7464,0.0196,248843,-13.7269
DATA,-13.9500,0.1902,248867,-13.7598
DATA,-14.1934,0.0685,248892,-14.1249
DATA,-14.2483,0.1578,248917,-14.0905
DATA,-14.1583,0.0085,248941,-14.1498
DATA,-14.7596,0.0858,248966,-14.6737
DATA,-14.7013,0.1693,248990,-14.5320
DATA,-14.3030,0.1810,249015,-14.1220
DATA,-13.9534,0.1399,249039,-13.8135
DATA,-14.0672,0.1010,249064,-13.9662
DATA,-13.3218,0.0607,249101,-13.2611
DATA,-11.9403,0.1741,249125,-11.7662
DATA,-10.4014,0.2648,249150,-10.1365
DATA,-8.5818,0.1248,249174,-8.4570
DATA,-5.3725,0.1952,249199,-5.1773
DATA,-2.5016,0.1585,249223,-2.3431
DATA,-2.7642,0.0797,249248,-2.6845
DATA,-2.8407,0.1723,249272,-2.6685
DATA,-2.8273,0.0605,249297,-2.7667
DATA,-2.7261,-0.0569,249322,-2.7830
DATA,-2.7649,0.2014,249346,-2.5635
DATA,-2.8021,0.1998,249371,-2.6024
DATA,-2.7736,0.0449,249395,-2.7287
DATA,-2.8177,0.1645,249432,-2.6532
DATA,-2.7620,0.1107,249457,-2.6513
DATA,-2.7345,-0.0156,249481,-2.7501
DATA,-2.8545,0.1813,249506,-2.6732
DATA,-2.6909,0.1057,249530,-2.5852
DATA,-2.6495,0.1226,249555,-2.5269
DATA,-2.7143,0.0655,249579,-2.6487
DATA,-2.7452,0.1003,249604,-2.6449
DATA,-2.7195,0.0796,249628,-2.6399
DATA,-2.6767,0.2079,249653,-2.4688
DATA,-2.7971,0.1738,249677,-2.6233
DATA,-2.6074,0.4474,249702,-2.1600
DATA,-2.8363,0.3329,249727,-2.5034
DATA,-2.6124,0.4163,249751,-2.1961
DATA,-2.7059,0.0875,249788,-2.6184
DATA,-2.5738,0.1416,249812,-2.4322
DATA,-2.5485,0.1827,249837,-2.3658
DATA,-2.5521,0.0724,249862,-2.4797
DATA,-2.5036,0.2026,249886,-2.3009
DATA,-2.6120,0.0418,249911,-2.5702
DATA,-2.6563,0.1905,249935,-2.4658
DATA,-2.6933,0.1139,249960,-2.5793
DATA,-2.6286,0.1802,249984,-2.4484
DATA,-2.6356,0.0652,250009,-2.5704
DATA,-2.6238,0.0707,250033,-2.5531
DATA,-2.6207,0.1131,250058,-2.5075
DATA,-2.5855,0.0954,250082,-2.4901
DATA,-2.5930,0.0956,250119,-2.4975
DATA,-2.6080,0.0829,250144,-2.5251
DATA,-2.6087,0.0266,250168,-2.5821
DATA,-2.6195,0.0243,250193,-2.5952
DATA,-2.7546,0.1897,250217,-2.5649
DATA,-2.6938,0.1552,250242,-2.5386
DATA,-2.5767,0.1711,250267,-2.4056
DATA,-2.6820,0.1617,250291,-2.5203
DATA,-2.6412,0.0569,250316,-2.5842
DATA,-2.5841,-0.0448,250340,-2.6290
DATA,-2.7461,0.0187,250365,-2.7274
DATA,-2.7508,0.2461,250389,-2.5047
DATA,-2.5897,0.1536,250414,-2.4361
DATA,-2.6748,0.1067,250438,-2.5682
DATA,-2.6347,0.1019,250475,-2.5327
DATA,-2.5719,0.1145,250500,-2.4574
DATA,-2.5611,0.0943,250524,-2.4668
DATA,-2.6383,0.1498,250549,-2.4885
DATA,-2.6774,0.0559,250573,-2.6215
DATA,-2.6323,0.0648,250598,-2.5675
DATA,-2.5931,0.1981,250623,-2.3950
DATA,-2.5697,0.1633,250647,-2.4064
DATA,-2.6278,0.0794,250672,-2.5484
DATA,-2.6660,0.1314,250696,-2.5346
DATA,-2.7588,0.2298,250721,-2.5289
DATA,-2.5833,0.1399,250745,-2.4434
DATA,-2.6056,0.0303,250770,-2.5753
DATA,-2.5809,0.0254,250807,-2.5555
DATA,-2.6949,0.2401,250831,-2.4548
DATA,-2.6799,0.0415,250856,-2.6384
DATA,-2.6634,0.1276,250880,-2.5358
DATA,-2.7918,0.1828,250905,-2.6090
DATA,-2.7164,0.0298,250929,-2.6866
DATA,-2.6684,0.1312,250954,-2.5372
DATA,-2.7409,0.1007,250978,-2.6401
DATA,-2.6652,0.0205,251003,-2.6447
DATA,-2.5979,0.2889,251028,-2.3090
DATA,-2.7272,0.0191,251052,-2.7081
DATA,-2.6378,0.1171,251077,-2.5207
DATA,-2.6716,0.1516,251101,-2.5200
DATA,-2.6015,0.0499,251138,-2.5516
DATA,-2.6636,-0.0451,251163,-2.7087
DATA,-2.5884,0.0982,251187,-2.4903
DATA,-2.6333,0.1732,251212,-2.4601
DATA,-2.6610,0.0568,251236,-2.6042
DATA,-2.6472,0.0689,251261,-2.5783
DATA,-2.7460,0.0509,251285,-2.6950
DATA,-2.6872,0.0531,251310,-2.6342
DATA,-2.6746,0.1363,251334,-2.5383
DATA,-2.5247,0.1082,251359,-2.4165
DATA,-2.6464,0.2602,251384,-2.3862
DATA,-2.7270,0.1329,251408,-2.5941
DATA,-2.6114,0.1465,251433,-2.4649
DATA,-2.6373,0.0911,251457,-2.5463
DATA,-2.7321,0.1080,251494,-2.6241
DATA,-2.6490,0.1506,251519,-2.4983
DATA,-2.6319,0.1347,251543,-2.4972
DATA,-2.6538,0.1474,251568,-2.5064
DATA,-2.6267,0.1512,251592,-2.4755
DATA,-2.7216,-0.0554,251617,-2.7770
DATA,-2.6055,0.2183,251641,-2.3872
DATA,-2.7257,0.1569,251666,-2.5688
DATA,-2.6567,0.1621,251690,-2.4946
DATA,-2.6344,0.1860,251715,-2.4484
DATA,-2.5968,0.1041,251739,-2.4927
DATA,-2.5778,0.0017,251764,-2.5761
DATA,-2.6317,0.1452,251789,-2.4866
DATA,-2.7455,0.0023,251825,-2.7433
DATA,-2.7183,0.0536,251850,-2.6647
DATA,-2.5238,0.0911,251874,-2.4327
DATA,-2.5773,0.1992,251899,-2.3780
DATA,-2.5651,0.0869,251924,-2.4783
DATA,-2.5678,0.0992,251948,-2.4686
DATA,-2.5691,0.1827,251973,-2.3864
DATA,-2.5676,0.1168,251997,-2.4508
DATA,-2.5429,0.1493,252022,-2.3936
DATA,-2.4970,0.0892,252046,-2.4078
DATA,-2.5357,-0.0320,252071,-2.5677
DATA,-2.6197,0.2503,252095,-2.3694
DATA,-2.6084,0.0221,252120,-2.5864
DATA,-2.4984,0.0758,252145,-2.4226
DATA,-2.5350,0.1624,252181,-2.3726
DATA,-2.6362,0.1588,252206,-2.4773
DATA,-2.5289,0.0482,252230,-2.4807
DATA,-2.5626,0.1783,252255,-2.3844
DATA,-2.6157,0.1012,252280,-2.5145
DATA,-2.5264,0.0572,252304,-2.4692
DATA,-2.5993,0.0633,252329,-2.5360
DATA,-2.6055,0.1673,252353,-2.4382
DATA,-2.5276,0.0228,252378,-2.5048
DATA,-2.4834,0.0524,252402,-2.4310
DATA,-2.4699,0.0515,252427,-2.4184
DATA,-2.4940,0.0491,252451,-2.4449
DATA,-2.6095,0.0834,252476,-2.5262
DATA,-2.5427,0.1567,252513,-2.3860
DATA,-2.6284,0.1855,252537,-2.4428
DATA,-2.5487,0.1213,252562,-2.4274
DATA,-2.4723,0.0974,252586,-2.3749
DATA,-2.5056,0.1616,252611,-2.3440
DATA,-2.6398,0.0837,252636,-2.5561
DATA,-2.4302,0.2274,252660,-2.2029
DATA,-2.6089,0.1200,252685,-2.4889
DATA,-2.5268,0.1128,252709,-2.4139
DATA,-2.5431,0.1561,252734,-2.3870
DATA,-2.5556,0.0972,252758,-2.4585
DATA,-2.3412,0.0213,252783,-2.3200
DATA,-2.5017,0.0596,252807,-2.4421
DATA,-2.5717,0.0465,252832,-2.5252
DATA,-2.5280,0.1523,252869,-2.3758
DATA,-2.5868,0.1280,252893,-2.4588
DATA,-2.4833,0.0897,252918,-2.3936
DATA,-2.5083,0.1221,252942,-2.3863
DATA,-2.4814,0.1136,252967,-2.3679
DATA,-2.5437,0.2841,252991,-2.2596
DATA,-2.5791,0.0929,253016,-2.4862
DATA,-2.5287,0.1584,253041,-2.3704
DATA,-2.4528,0.1682,253065,-2.2846
DATA,-2.5467,0.0730,253090,-2.4737
DATA,-2.5276,0.1260,253114,-2.4016
DATA,-2.5517,0.1401,253139,-2.4117
DATA,-2.4487,0.1907,253163,-2.2581
DATA,-2.4009,0.1327,253200,-2.2682
DATA,-2.4817,0.1168,253225,-2.3649
DATA,-2.4635,0.0231,253249,-2.4404
DATA,-2.3556,0.1886,253274,-2.1670
DATA,-2.4026,0.0418,253298,-2.3608
DATA,-2.4989,0.1912,253323,-2.3077
DATA,-2.5339,0.1018,253347,-2.4320
DATA,-2.4604,0.1225,253372,-2.3380
DATA,-2.4738,0.1261,253396,-2.3478
DATA,-2.5605,0.1071,253421,-2.4534
DATA,-2.4975,0.0892,253446,-2.4084
