%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,-2.7643,0.1613,424589,-2.6030
DATA,-2.7897,0.1956,424614,-2.5942
DATA,-2.8633,0.2791,424638,-2.5843
DATA,-2.8796,0.1895,424663,-2.6901
DATA,-2.8597,0.1741,424687,-2.6856
DATA,-2.8974,0.3032,424712,-2.5942
DATA,-3.1761,0.0690,424736,-3.1071
DATA,-3.0132,0.0894,424761,-2.9237
DATA,-3.0086,0.2907,424786,-2.7179
DATA,-3.0413,0.2268,424810,-2.8144
DATA,-3.0321,0.1345,424835,-2.8976
DATA,-3.0272,0.2549,424859,-2.7723
DATA,-2.9407,0.1745,424884,-2.7661
DATA,-2.9558,0.3058,424921,-2.6499
DATA,-2.9627,0.2366,424945,-2.7261
DATA,-2.9309,0.1454,424970,-2.7856
DATA,-2.8968,0.2768,424994,-2.6200
DATA,-2.9259,0.1739,425019,-2.7520
DATA,-2.9294,0.2290,425044,-2.7004
DATA,-2.9412,0.0628,425068,-2.8784
DATA,-2.8454,0.1181,425093,-2.7274
DATA,-2.8269,0.2193,425117,-2.6076
DATA,-2.8154,0.1051,425142,-2.7103
DATA,-2.7906,0.1984,425166,-2.5922
DATA,-2.8031,0.1974,425191,-2.6057
DATA,-2.8258,0.1940,425216,-2.6319
DATA,-2.8478,0.2125,425252,-2.6353
DATA,-2.8257,0.1320,425277,-2.6937
DATA,-2.7852,0.3008,425302,-2.4844
DATA,-2.8531,0.1498,425326,-2.7033
DATA,-2.8057,0.2192,425351,-2.5865
DATA,-2.8187,0.1912,425375,-2.6275
DATA,-2.8338,0.3416,425400,-2.4922
DATA,-2.8310,0.1553,425424,-2.6758
DATA,-2.8085,0.2645,425449,-2.5440
DATA,-2.7296,0.0630,425474,-2.6667
DATA,-2.7833,0.2417,425498,-2.5416
DATA,-2.7970,0.1244,425523,-2.6726
DATA,-2.7910,0.2327,425547,-2.5584
DATA,-2.8145,0.1032,425584,-2.7113
DATA,-2.7277,0.2010,425609,-2.5267
DATA,-2.7455,0.2723,425633,-2.4731
DATA,-2.8035,0.2229,425658,-2.5807
DATA,-2.7152,0.1233,425682,-2.5919
DATA,-2.7913,0.1704,425707,-2.6209
DATA,-2.8153,0.1933,425732,-2.6220
DATA,-2.7101,0.1491,425756,-2.5610
DATA,-2.7779,0.2468,425781,-2.5311
DATA,-2.7277,0.1983,425805,-2.5294
DATA,-2.7442,0.1730,425830,-2.5712
DATA,-2.7451,0.3436,425854,-2.4015
DATA,-2.7746,0.0756,425879,-2.6990
DATA,-2.7704,0.2831,425904,-2.4873
DATA,-2.7914,0.1787,425940,-2.6127
DATA,-2.7288,0.2499,425965,-2.4789
DATA,-2.7183,0.2219,425990,-2.4964
DATA,-2.7942,0.2308,426014,-2.5634
DATA,-2.6867,0.2386,426039,-2.4481
DATA,-2.7863,0.1804,426063,-2.6059
DATA,-2.6924,0.1477,426088,-2.5448
DATA,-2.7013,0.0916,426112,-2.6098
DATA,-2.7516,0.2631,426137,-2.4885
DATA,-2.7950,0.1931,426161,-2.6019
DATA,-2.7020,0.2531,426186,-2.4489
DATA,-2.7164,0.1407,426211,-2.5758
DATA,-2.8236,0.1525,426235,-2.6711
DATA,-2.7571,0.3170,426272,-2.4401
DATA,-2.7205,0.0768,426297,-2.6437
DATA,-2.7817,0.1512,426321,-2.6304
DATA,-2.7769,0.2463,426346,-2.5307
DATA,-2.7013,0.2568,426370,-2.4445
DATA,-2.6527,0.0776,426395,-2.5751
DATA,-2.7303,0.2165,426420,-2.5138
DATA,-2.7411,0.2346,426444,-2.5065
DATA,-2.7552,0.2336,426469,-2.5215
DATA,-2.7946,0.0774,426493,-2.7172
DATA,-2.7051,0.1436,426518,-2.5614
DATA,-2.7255,0.1756,426542,-2.5499
DATA,-2.7568,0.1336,426567,-2.6232
DATA,-2.7758,0.1856,426591,-2.5902
DATA,-2.7571,0.1923,426628,-2.5648
DATA,-2.7402,0.2215,426653,-2.5186
DATA,-2.7228,0.2316,426677,-2.4912
DATA,-2.7578,0.2539,426702,-2.5039
DATA,-2.7089,0.1299,426727,-2.5790
DATA,-2.7967,0.2566,426751,-2.5401
DATA,-2.7653,0.1412,426776,-2.6240
DATA,-2.7739,0.1815,426800,-2.5924
DATA,-2.7581,0.1823,426825,-2.5758
DATA,-2.7710,0.1082,426849,-2.6627
DATA,-2.7750,0.2343,426874,-2.5407
DATA,-2.7303,0.1002,426899,-2.6301
DATA,-2.7603,0.2703,426923,-2.4900
DATA,-2.7817,0.1539,426960,-2.6278
DATA,-2.7231,0.2309,426985,-2.4922
DATA,-2.7849,0.2149,427009,-2.5700
DATA,-2.6962,0.1412,427034,-2.5550
DATA,-2.8635,0.1429,427058,-2.7207
DATA,-2.7646,0.1630,427083,-2.6016
DATA,-2.7100,0.1839,427107,-2.5261
DATA,-2.7029,0.0812,427132,-2.6217
DATA,-2.7757,0.1813,427157,-2.5944
DATA,-2.7333,0.1188,427181,-2.6145
DATA,-2.7744,0.2139,427206,-2.5605
DATA,-2.7963,0.2609,427230,-2.5354
DATA,-2.7049,0.0745,427255,-2.6304
DATA,-2.7864,0.1694,427279,-2.6169
DATA,-2.7888,0.1991,427316,-2.5897
DATA,-2.7523,0.1879,427341,-2.5645
DATA,-2.7816,0.2626,427365,-2.5190
DATA,-2.6976,0.2413,427390,-2.4564
DATA,-2.7689,0.2747,427415,-2.4942
DATA,-2.7963,0.1649,427439,-2.6314
DATA,-2.7642,0.1843,427464,-2.5798
DATA,-2.8177,0.1795,427488,-2.6382
DATA,-2.7833,0.1348,427513,-2.6485
DATA,-2.7757,0.2306,427537,-2.5451
DATA,-2.7294,0.2015,427562,-2.5279
DATA,-2.7929,0.1882,427587,-2.6047
DATA,-2.7848,0.0956,427611,-2.6893
DATA,-2.7901,0.1830,427648,-2.6071
DATA,-2.7552,0.1302,427673,-2.6250
DATA,-2.7223,0.1964,427697,-2.5258
DATA,-2.8046,0.1788,427722,-2.6258
DATA,-2.7792,0.0754,427746,-2.7038
DATA,-2.7436,0.0042,427771,-2.7395
DATA,-2.7497,0.1607,427795,-2.5890
DATA,-2.7053,0.2371,427820,-2.4682
DATA,-2.8134,0.2256,427845,-2.5878
DATA,-2.7875,0.1785,427869,-2.6090
DATA,-2.8069,0.2387,427894,-2.5682
DATA,-2.7667,0.2528,427918,-2.5139
DATA,-2.7800,0.2638,427943,-2.5162
DATA,-2.8361,0.2006,427980,-2.6355
DATA,-2.7492,0.3249,428004,-2.4243
DATA,-2.8420,0.1927,428029,-2.6493
DATA,-2.7814,0.2004,428053,-2.5809
DATA,-2.8418,0.1675,428078,-2.6743
DATA,-2.8072,0.2512,428102,-2.5560
DATA,-2.7670,0.2614,428127,-2.5055
DATA,-2.7610,0.1882,428152,-2.5728
DATA,-2.8100,0.1845,428176,-2.6255
DATA,-2.7630,0.2497,428201,-2.5132
DATA,-2.8229,0.1469,428225,-2.6760
DATA,-2.8367,0.2368,428250,-2.5999
DATA,-2.7775,0.2041,428274,-2.5734
DATA,-2.8245,0.2882,428299,-2.5363
DATA,-2.7876,0.2117,428336,-2.5759
DATA,-2.8520,0.2289,428360,-2.6231
DATA,-2.7883,0.2692,428385,-2.5191
DATA,-2.7600,0.1137,428410,-2.6463
DATA,-2.8229,0.0737,428434,-2.7492
DATA,-2.7914,0.1694,428459,-2.6220
DATA,-2.7816,0.2395,428483,-2.5421
DATA,-2.7847,0.2297,428508,-2.5550
DATA,-2.8122,0.1573,428532,-2.6549
DATA,-2.8152,0.2252,428557,-2.5900
DATA,-2.7503,0.2576,428582,-2.4927
DATA,-2.7223,0.2689,428606,-2.4534
DATA,-2.7948,0.1516,428631,-2.6432
DATA,-2.7884,0.2899,428668,-2.4984
DATA,-2.8402,0.2010,428692,-2.6392
DATA,-2.7694,0.1164,428717,-2.6530
DATA,-2.7321,0.1440,428741,-2.5881
DATA,-2.9026,0.1933,428766,-2.7092
DATA,-2.8442,0.2605,428790,-2.5837
DATA,-2.7746,0.2946,428815,-2.4799
DATA,-2.8079,0.2538,428840,-2.5542
DATA,-2.9090,0.1512,428864,-2.7578
DATA,-2.7403,0.1935,428889,-2.5468
DATA,-2.8773,0.1147,428913,-2.7626
DATA,-2.8143,0.1033,428938,-2.7110
DATA,-2.7335,0.2075,428962,-2.5260
DATA,-2.8165,0.2087,428987,-2.6078
DATA,-2.8002,0.1762,429024,-2.6240
DATA,-2.7687,0.2613,429048,-2.5074
DATA,-2.7840,0.1459,429073,-2.6381
DATA,-2.8128,0.1934,429098,-2.6194
DATA,-2.7718,0.1805,429122,-2.5913
DATA,-2.7674,0.2664,429147,-2.5010
DATA,-2.7894,0.0951,429171,-2.6943
DATA,-2.8066,0.0738,429196,-2.7327
DATA,-2.7927,0.3228,429220,-2.4699
DATA,-2.7229,0.1251,429245,-2.5979
DATA,-2.8208,0.0985,429270,-2.7224
DATA,-2.8034,0.1072,429294,-2.6962
DATA,-2.7379,0.2092,429319,-2.5286
DATA,-2.8071,0.2022,429356,-2.6049
DATA,-2.8047,0.1905,429380,-2.6142
DATA,-2.7571,0.1634,429405,-2.5937
DATA,-2.8523,0.1888,429429,-2.6635
DATA,-2.7034,0.2494,429454,-2.4539
DATA,-2.8493,0.2032,429478,-2.6462
DATA,-2.7863,0.1854,429503,-2.6009
DATA,-2.7577,0.2500,429528,-2.5077
DATA,-2.8110,0.2978,429552,-2.5132
DATA,-2.8060,0.2571,429577,-2.5489
DATA,-2.7701,0.1887,429601,-2.5814
DATA,-2.7537,0.2674,429626,-2.4863
DATA,-2.8078,0.1554,429650,-2.6524
DATA,-2.8127,0.2012,429675,-2.6115
DATA,-2.8226,0.1152,429712,-2.7075
DATA,-2.7933,0.2426,429736,-2.5507
DATA,-2.7482,0.2649,429761,-2.4833
DATA,-2.7941,0.1860,429786,-2.6080
DATA,-2.7749,0.2634,429810,-2.5114
DATA,-2.8202,0.3274,429835,-2.4928
DATA,-2.7433,0.2862,429859,-2.4571
DATA,-2.8063,0.2681,429884,-2.5382
DATA,-2.7723,0.1080,429908,-2.6643
DATA,-2.8490,0.2667,429933,-2.5823
DATA,-2.7718,0.1747,429958,-2.5971
DATA,-2.8030,0.1132,429982,-2.6898
DATA,-2.8209,0.2071,430007,-2.6137
DATA,-2.7820,0.2522,430044,-2.5298
DATA,-2.8147,0.2721,430068,-2.5426
DATA,-2.8389,0.2684,430093,-2.5705
DATA,-2.8898,0.1237,430117,-2.7661
DATA,-2.8282,0.1667,430142,-2.6615
DATA,-2.8571,0.1204,430166,-2.7367
DATA,-2.8583,0.1005,430191,-2.7578
DATA,-2.8498,0.2735,430215,-2.5762
DATA,-2.8000,0.2948,430240,-2.5052
DATA,-2.8387,0.1793,430265,-2.6594
DATA,-2.8640,0.1242,430289,-2.7398
DATA,-2.8275,0.1731,430314,-2.6544
DATA,-2.8340,0.1583,430338,-2.6757
DATA,-2.7879,0.1343,430375,-2.6536
DATA,-2.8367,0.1654,430400,-2.6712
DATA,-2.8599,0.1982,430424,-2.6617
DATA,-2.8065,0.1540,430449,-2.6524
DATA,-2.9305,0.2192,430473,-2.7113
DATA,-2.8228,0.3072,430498,-2.5156
DATA,-2.8815,0.2309,430523,-2.6506
DATA,-2.8507,0.2993,430547,-2.5513
DATA,-2.7847,0.1838,430572,-2.6009
DATA,-2.8859,0.2269,430596,-2.6590
DATA,-2.8329,0.2056,430621,-2.6273
DATA,-2.8311,0.0712,430645,-2.7599
DATA,-2.8942,0.1386,430670,-2.7557
DATA,-2.8628,0.1406,430695,-2.7223
DATA,-2.8765,0.0934,430731,-2.7831
DATA,-2.8926,0.1208,430756,-2.7717
DATA,-2.8708,0.2314,430781,-2.6394
DATA,-2.8269,0.2522,430805,-2.5747
DATA,-2.7992,0.1779,430830,-2.6213
DATA,-2.8386,0.1880,430854,-2.6506
DATA,-2.8770,0.3901,430879,-2.4869
DATA,-2.7929,0.2148,430903,-2.5780
DATA,-2.8514,0.1937,430928,-2.6577
DATA,-2.8330,0.2880,430953,-2.5450
DATA,-2.8704,0.1595,430977,-2.7109
DATA,-2.8296,0.1351,431002,-2.6945
DATA,-2.8596,0.2132,431026,-2.6464
DATA,-2.5200,0.1003,431063,-2.4197
DATA,-2.0264,0.1335,431088,-1.8929
DATA,-2.7846,0.2174,431112,-2.5671
DATA,-2.4768,0.1191,431137,-2.3577
DATA,-3.1563,0.1034,431161,-3.0529
DATA,-2.5494,0.1983,431186,-2.3511
DATA,-0.9509,0.1562,431211,-0.7947
DATA,-1.6451,0.1726,431235,-1.4726
DATA,-2.7092,0.1499,431260,-2.5593
DATA,-3.3222,0.1087,431284,-3.2135
DATA,-2.8258,0.2320,431309,-2.5939
DATA,-2.5480,0.2582,431333,-2.2898
DATA,-2.5840,0.2053,431358,-2.3787
DATA,-2.1156,0.2431,431383,-1.8725
DATA,-2.2146,0.1219,431419,-2.0928
DATA,-2.5588,-0.0982,431444,-2.6570
DATA,-2.3034,-0.0057,431469,-2.3091
DATA,-2.1354,0.1028,431493,-2.0327
DATA,-1.8784,-0.1283,431518,-2.0067
DATA,-1.7728,0.1729,431542,-1.5999
DATA,-2.0317,0.0986,431567,-1.9331
DATA,-2.1446,-0.1685,431591,-2.3131
DATA,-1.8367,-0.0701,431616,-1.9068
DATA,-1.7143,0.1372,431641,-1.5771
DATA,-1.9320,0.3359,431665,-1.5960
DATA,-1.8627,0.2020,431690,-1.6607
DATA,-1.5546,0.3290,431714,-1.2256
DATA,-1.4955,1.0259,431751,-0.4696
DATA,-1.3044,0.8274,431776,-0.4770
DATA,-1.6372,0.5702,431800,-1.0670
DATA,-1.2839,1.4591,431825,0.1752
DATA,-0.8949,2.1803,431849,1.2853
DATA,-1.0292,2.3033,431874,1.2741
DATA,-0.9411,1.5792,431899,0.6381
DATA,-0.8585,2.5833,431923,1.7248
DATA,-1.0414,3.2204,431948,2.1789
DATA,-0.6295,3.8343,431972,3.2049
DATA,-0.3272,4.0093,431997,3.6820
DATA,0.0899,3.8609,432021,3.9508
DATA,0.2450,4.0383,432046,4.2832
DATA,0.0590,3.7762,432083,3.8352
DATA,-0.0514,3.3724,432107,3.3211
DATA,0.3137,3.2340,432132,3.5477
DATA,0.7989,4.0738,432157,4.8728
DATA,0.8749,4.8520,432181,5.7269
DATA,0.7948,4.4414,432206,5.2361
DATA,0.2864,3.5370,432230,3.8234
DATA,-0.1017,2.9145,432255,2.8128
DATA,-0.0481,2.8107,432279,2.7626
DATA,-0.3965,2.3729,432304,1.9765
DATA,-0.4670,2.6076,432328,2.1406
DATA,-0.6335,2.0197,432353,1.3862
DATA,-0.8842,2.1898,432378,1.3056
DATA,-1.0690,2.3292,432402,1.2602
DATA,-1.3851,1.6136,432439,0.2285
