%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,-0.2294,-44.3463,313046,-44.5758
DATA,-0.0571,-232.6454,313317,-232.7025
DATA,-0.2631,-238.7293,313498,-238.9924
DATA,-0.2847,-30.5842,313679,-30.8690
DATA,-0.2101,-2.6383,313860,-2.8483
DATA,-0.2973,-14.0876,314040,-14.3849
DATA,-0.1713,-143.5197,314221,-143.6910
DATA,-0.1527,-265.0380,314402,-265.1907
DATA,-0.1666,-301.4505,314583,-301.6171
DATA,-0.1747,-329.6313,314764,-329.8060
DATA,-0.2217,-186.7447,314945,-186.9664
DATA,-0.3607,-3.2905,315216,-3.6511
DATA,-2.2511,-2.9482,315397,-5.1993
DATA,-76.9130,-2.5171,315578,-79.4300
DATA,-81.8434,-2.2461,315759,-84.0895
DATA,-79.5256,-2.1817,315940,-81.7072
DATA,-29.6551,-2.1267,316121,-31.7818
DATA,-3.3034,-2.3113,316301,-5.6147
DATA,0.3491,-2.7660,316482,-2.4169
DATA,-28.8143,-2.1244,316663,-30.9387
DATA,-126.4506,-2.1902,316935,-128.6408
DATA,-227.9489,-2.5437,317116,-230.4926
DATA,-176.9403,-2.7032,317296,-179.6435
DATA,-32.8217,-2.4837,317477,-35.3054
DATA,-11.2658,-2.3515,317658,-13.6172
DATA,-52.8847,-2.2557,317839,-55.1404
DATA,-35.7547,-2.4581,318020,-38.2128
DATA,-2.5719,-2.2501,318201,-4.8219
DATA,-0.1876,-2.0131,318382,-2.2007
DATA,-61.6922,-1.1185,318653,-62.8107
DATA,-52.4762,-3.3638,318834,-55.8400
DATA,-0.8543,-3.4402,319015,-4.2945
DATA,-0.4715,-2.4687,319196,-2.9402
DATA,-2.5617,-1.5284,319377,-4.0901
DATA,-0.9937,-2.5071,319558,-3.5008
DATA,-0.1064,-2.5006,319738,-2.6070
DATA,0.1053,-2.3585,319919,-2.2533
DATA,-0.1044,-2.6520,320100,-2.7564
DATA,-0.1285,-2.6363,320281,-2.7648
DATA,-0.2658,-4.6195,320553,-4.8853
DATA,-5.0539,-58.7281,320733,-63.7820
DATA,-36.9238,-93.2023,320914,-130.1261
DATA,-69.1818,-156.2801,321095,-225.4618
DATA,-109.4318,-199.7861,321276,-309.2178
DATA,-130.3097,-206.2809,321457,-336.5905
DATA,-138.5625,-201.8851,321638,-340.4477
DATA,-148.4729,-251.3694,321819,-399.8424
DATA,-125.1003,-174.4435,322000,-299.5437
DATA,-12.5770,-3.9229,322271,-16.4999
DATA,-0.4758,-2.9150,322452,-3.3908
DATA,-0.2651,-2.7989,322633,-3.0641
DATA,-0.3251,-2.7099,322814,-3.0350
DATA,-0.3300,-2.8960,322995,-3.2260
DATA,0.0760,-2.2874,323176,-2.2114
DATA,-0.3852,-2.9592,323356,-3.3444
DATA,-0.3395,-2.5757,323537,-2.9153
DATA,0.1888,-2.1222,323718,-1.9334
DATA,0.3697,-1.8063,323899,-1.4366
DATA,-0.0018,-2.3174,324170,-2.3192
DATA,0.0012,-2.1217,324351,-2.1205
DATA,-0.2309,-2.2595,324532,-2.4904
DATA,0.1040,-1.8015,324713,-1.6975
DATA,4.4791,-34.1074,324894,-29.6283
DATA,40.0586,-90.1822,325075,-50.1236
DATA,30.5475,-65.0036,325256,-34.4560
DATA,25.4936,-102.0761,325437,-76.5825
DATA,15.2612,-83.0496,325618,-67.7884
DATA,18.9441,-6.6477,325889,12.2964
DATA,0.2427,3.1886,326070,3.4312
DATA,0.0546,4.1611,326251,4.2157
DATA,2.2912,-25.3738,326432,-23.0826
DATA,15.0922,-260.5053,326613,-245.4131
DATA,-59.8647,-401.5367,326793,-461.4014
DATA,-71.3202,-451.6308,326974,-522.9510
DATA,-58.2343,-421.6394,327155,-479.8737
DATA,-58.0849,-448.0826,327336,-506.1675
DATA,-82.3826,-525.9718,327517,-608.3544
DATA,-104.8870,-259.9707,327788,-364.8576
DATA,-22.9771,16.8558,327969,-6.1214
DATA,0.3014,5.6166,328150,5.9180
DATA,4.7849,17.2106,328331,21.9955
DATA,9.0755,-44.5967,328512,-35.5212
DATA,3.9675,-291.9309,328693,-287.9634
DATA,-57.7711,-366.5916,328874,-424.3627
DATA,-65.7670,-418.9842,329055,-484.7513
DATA,-92.6407,-399.4501,329236,-492.0908
DATA,-41.8076,-16.3560,329507,-58.1636
DATA,-1.6083,-2.1593,329688,-3.7676
DATA,0.2850,-2.4596,329869,-2.1746
DATA,-0.0488,-2.6411,330050,-2.6899
DATA,0.1249,-2.3728,330230,-2.2479
DATA,0.0046,-2.6257,330411,-2.6211
DATA,0.1967,-2.2985,330592,-2.1019
DATA,0.1172,-2.4541,330773,-2.3369
DATA,-0.0559,-2.7183,330954,-2.7742
DATA,-0.0395,-2.6741,331135,-2.7136
DATA,0.0560,-2.5393,331406,-2.4833
DATA,0.0184,-2.4931,331587,-2.4747
DATA,0.0761,-2.3893,331768,-2.3132
DATA,0.0550,-2.4955,331949,-2.4405
DATA,0.0432,-2.5483,332130,-2.5052
DATA,0.0750,-2.4587,332311,-2.3837
DATA,0.0636,-2.4773,332492,-2.4137
DATA,0.0951,-2.4354,332673,-2.3402
